,28079004,28079008,28079011,28079016,28079017,28079018,28079024,28079027,28079035,28079036,28079038,28079039,28079040,28079047,28079048,28079049,28079050,28079054,28079055,28079056,28079057,28079058,28079059,28079060
2017-01-01 01:00:00,83.0,19.0,10.0,17.0,240.0,99.0,44.0,22.0,111.0,27.0,32.0,10.0,25.0,114.0,5.0,28.0,5.0,18.0,20.0,111.0,4.0,10.0,3.0,7.0
2017-01-01 02:00:00,107.0,52.0,22.0,17.0,273.0,134.0,52.0,31.0,98.0,89.0,140.0,37.0,48.0,110.0,18.0,13.0,22.0,31.0,41.0,175.0,12.0,15.0,3.0,29.0
2017-01-01 03:00:00,101.0,49.0,21.0,19.0,222.0,128.0,49.0,20.0,150.0,54.0,85.0,46.0,27.0,129.0,19.0,27.0,32.0,23.0,28.0,171.0,18.0,14.0,3.0,58.0
2017-01-01 04:00:00,96.0,29.0,15.0,9.0,211.0,113.0,50.0,13.0,140.0,19.0,58.0,175.0,19.0,112.0,10.0,23.0,23.0,14.0,26.0,143.0,12.0,7.0,2.0,51.0
2017-01-01 05:00:00,53.0,18.0,5.0,3.0,208.0,73.0,47.0,19.0,100.0,15.0,30.0,72.0,34.0,69.0,4.0,22.0,10.0,48.0,22.0,107.0,7.0,4.0,1.0,27.0
2017-01-01 06:00:00,31.0,20.0,4.0,3.0,121.0,48.0,29.0,15.0,63.0,9.0,99.0,44.0,10.0,52.0,3.0,25.0,7.0,15.0,20.0,74.0,29.0,3.0,2.0,7.0
2017-01-01 07:00:00,41.0,40.0,14.0,5.0,109.0,46.0,23.0,26.0,58.0,12.0,94.0,60.0,7.0,42.0,10.0,72.0,15.0,8.0,25.0,84.0,14.0,5.0,5.0,14.0
2017-01-01 08:00:00,61.0,11.0,5.0,11.0,111.0,36.0,44.0,19.0,48.0,9.0,19.0,12.0,13.0,42.0,6.0,25.0,7.0,10.0,31.0,68.0,4.0,6.0,1.0,21.0
2017-01-01 09:00:00,37.0,10.0,4.0,1.0,88.0,38.0,22.0,12.0,50.0,12.0,6.0,7.0,17.0,45.0,4.0,2.0,4.0,8.0,6.0,67.0,3.0,12.0,1.0,6.0
2017-01-01 10:00:00,39.0,27.0,9.0,3.0,93.0,49.0,15.0,14.0,86.0,14.0,48.0,91.0,30.0,39.0,8.0,17.0,8.0,16.0,8.0,70.0,4.0,13.0,1.0,7.0
2017-01-01 11:00:00,52.0,58.0,12.0,4.0,37.0,39.0,23.0,32.0,48.0,21.0,58.0,71.0,97.0,43.0,38.0,51.0,16.0,23.0,32.0,63.0,7.0,6.0,4.0,13.0
2017-01-01 12:00:00,62.0,65.0,41.0,3.0,13.0,61.0,29.0,18.0,60.0,99.0,82.0,56.0,48.0,57.0,81.0,58.0,8.0,22.0,17.0,83.0,9.0,6.0,11.0,12.0
2017-01-01 13:00:00,56.0,40.0,51.0,9.0,12.0,27.0,39.0,34.0,38.0,49.0,59.0,38.0,23.0,25.0,53.0,25.0,21.0,21.0,28.0,36.0,14.0,7.0,26.0,19.0
2017-01-01 14:00:00,30.0,21.0,23.0,10.0,9.0,21.0,14.0,32.0,21.0,21.0,13.0,20.0,17.0,14.0,15.0,10.0,23.0,13.0,29.0,37.0,21.0,9.0,23.0,10.0
2017-01-01 15:00:00,12.0,13.0,28.0,3.0,3.0,10.0,7.0,7.0,7.0,18.0,18.0,18.0,15.0,8.0,14.0,5.0,26.0,9.0,9.0,22.0,20.0,4.0,6.0,17.0
2017-01-01 16:00:00,9.0,7.0,14.0,3.0,3.0,6.0,5.0,6.0,8.0,9.0,13.0,18.0,4.0,4.0,10.0,2.0,16.0,7.0,5.0,6.0,15.0,7.0,4.0,16.0
2017-01-01 17:00:00,6.0,9.0,17.0,2.0,2.0,6.0,4.0,4.0,6.0,9.0,10.0,12.0,4.0,4.0,8.0,2.0,10.0,6.0,4.0,12.0,11.0,8.0,4.0,11.0
2017-01-01 18:00:00,10.0,9.0,15.0,3.0,1.0,6.0,2.0,3.0,5.0,10.0,10.0,10.0,7.0,3.0,10.0,1.0,6.0,8.0,7.0,26.0,6.0,27.0,2.0,9.0
2017-01-01 19:00:00,20.0,16.0,23.0,6.0,9.0,14.0,1.0,17.0,2.0,29.0,16.0,15.0,9.0,5.0,18.0,1.0,5.0,8.0,26.0,94.0,4.0,28.0,8.0,12.0
2017-01-01 20:00:00,38.0,22.0,47.0,29.0,58.0,15.0,4.0,68.0,15.0,42.0,31.0,34.0,26.0,22.0,25.0,1.0,11.0,11.0,114.0,156.0,10.0,29.0,28.0,19.0
2017-01-01 21:00:00,125.0,44.0,85.0,45.0,153.0,51.0,18.0,76.0,22.0,54.0,68.0,57.0,30.0,62.0,16.0,2.0,32.0,19.0,169.0,259.0,19.0,37.0,54.0,34.0
2017-01-01 22:00:00,162.0,34.0,73.0,22.0,130.0,99.0,26.0,70.0,37.0,81.0,36.0,46.0,31.0,68.0,21.0,6.0,21.0,28.0,107.0,293.0,21.0,29.0,119.0,44.0
2017-01-01 23:00:00,60.0,25.0,29.0,11.0,22.0,35.0,42.0,58.0,35.0,14.0,22.0,49.0,14.0,28.0,17.0,15.0,15.0,8.0,55.0,118.0,91.0,27.0,41.0,29.0
2017-01-02 00:00:00,27.0,14.0,11.0,2.0,6.0,7.0,5.0,27.0,10.0,8.0,4.0,44.0,7.0,9.0,6.0,1.0,5.0,7.0,46.0,19.0,27.0,49.0,9.0,49.0
2017-01-02 01:00:00,16.0,8.0,3.0,1.0,1.0,4.0,1.0,9.0,14.0,2.0,5.0,14.0,6.0,2.0,2.0,1.0,2.0,8.0,26.0,11.0,4.0,72.0,19.0,1.0
2017-01-02 02:00:00,9.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,10.0,2.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,8.0,41.0,4.0,1.0
2017-01-02 03:00:00,9.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,4.0,1.0,19.0,1.0,1.0
2017-01-02 04:00:00,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,11.0,1.0,1.0
2017-01-02 05:00:00,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,5.0
2017-01-02 06:00:00,2.0,3.0,1.0,1.0,1.0,3.0,1.0,9.0,3.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,7.0,17.0,24.0,1.0,2.0,3.0,1.0
2017-01-02 07:00:00,23.0,9.0,4.0,9.0,14.0,9.0,1.0,36.0,10.0,13.0,6.0,5.0,10.0,12.0,4.0,1.0,3.0,12.0,41.0,63.0,2.0,10.0,14.0,4.0
2017-01-02 08:00:00,21.0,32.0,11.0,12.0,33.0,23.0,1.0,59.0,31.0,17.0,27.0,19.0,15.0,25.0,8.0,9.0,6.0,27.0,61.0,89.0,12.0,23.0,15.0,22.0
2017-01-02 09:00:00,83.0,53.0,20.0,19.0,60.0,55.0,15.0,77.0,64.0,47.0,45.0,30.0,35.0,45.0,16.0,12.0,14.0,63.0,70.0,127.0,23.0,27.0,23.0,53.0
2017-01-02 10:00:00,108.0,59.0,22.0,24.0,60.0,73.0,22.0,66.0,63.0,47.0,66.0,24.0,33.0,42.0,16.0,25.0,28.0,53.0,88.0,129.0,58.0,34.0,32.0,43.0
2017-01-02 11:00:00,41.0,52.0,18.0,18.0,62.0,75.0,27.0,49.0,63.0,28.0,47.0,33.0,27.0,37.0,14.0,51.0,19.0,61.0,44.0,106.0,22.0,24.0,28.0,22.0
2017-01-02 12:00:00,43.0,43.0,18.0,18.0,26.0,77.0,28.0,46.0,45.0,32.0,49.0,28.0,37.0,32.0,12.0,58.0,10.0,44.0,30.0,86.0,21.0,13.0,30.0,23.0
2017-01-02 13:00:00,63.0,47.0,18.0,12.0,21.0,32.0,12.0,22.0,39.0,28.0,58.0,24.0,23.0,34.0,15.0,20.0,7.0,39.0,21.0,62.0,15.0,3.0,17.0,15.0
2017-01-02 14:00:00,71.0,51.0,26.0,9.0,15.0,34.0,15.0,6.0,43.0,26.0,60.0,21.0,22.0,36.0,21.0,20.0,6.0,39.0,11.0,84.0,19.0,3.0,7.0,14.0
2017-01-02 15:00:00,87.0,48.0,22.0,4.0,14.0,31.0,26.0,3.0,47.0,19.0,38.0,25.0,20.0,27.0,22.0,15.0,7.0,31.0,9.0,61.0,11.0,4.0,3.0,8.0
2017-01-02 16:00:00,44.0,7.0,18.0,7.0,7.0,25.0,26.0,7.0,39.0,20.0,31.0,17.0,13.0,26.0,11.0,11.0,7.0,30.0,10.0,49.0,11.0,6.0,3.0,6.0
2017-01-02 17:00:00,36.0,43.0,31.0,7.0,9.0,22.0,18.0,12.0,35.0,14.0,27.0,17.0,20.0,21.0,11.0,11.0,8.0,22.0,13.0,53.0,11.0,7.0,4.0,8.0
2017-01-02 18:00:00,52.0,74.0,30.0,19.0,24.0,41.0,7.0,56.0,47.0,71.0,58.0,10.0,35.0,55.0,25.0,14.0,60.0,45.0,38.0,91.0,38.0,10.0,22.0,24.0
2017-01-02 19:00:00,72.0,75.0,62.0,46.0,59.0,63.0,7.0,101.0,74.0,165.0,85.0,43.0,54.0,92.0,43.0,26.0,47.0,93.0,89.0,116.0,80.0,20.0,54.0,62.0
2017-01-02 20:00:00,54.0,94.0,50.0,50.0,92.0,102.0,35.0,72.0,70.0,109.0,54.0,68.0,53.0,87.0,41.0,52.0,49.0,90.0,102.0,204.0,81.0,10.0,61.0,58.0
2017-01-02 21:00:00,196.0,57.0,35.0,41.0,103.0,124.0,42.0,69.0,42.0,137.0,53.0,71.0,51.0,62.0,21.0,37.0,28.0,71.0,71.0,178.0,90.0,15.0,35.0,40.0
2017-01-02 22:00:00,133.0,51.0,49.0,44.0,195.0,69.0,28.0,86.0,82.0,80.0,106.0,40.0,55.0,142.0,23.0,26.0,62.0,48.0,71.0,116.0,94.0,12.0,44.0,22.0
2017-01-02 23:00:00,140.0,40.0,34.0,34.0,183.0,70.0,22.0,69.0,52.0,58.0,27.0,39.0,33.0,148.0,22.0,22.0,33.0,50.0,71.0,150.0,53.0,13.0,43.0,49.0
2017-01-03 00:00:00,104.0,27.0,10.0,31.0,204.0,86.0,16.0,39.0,67.0,60.0,9.0,24.0,33.0,41.0,6.0,10.0,10.0,41.0,41.0,149.0,18.0,10.0,14.0,36.0
2017-01-03 01:00:00,83.0,13.0,7.0,8.0,222.0,68.0,15.0,32.0,44.0,33.0,37.0,25.0,21.0,79.0,4.0,3.0,12.0,30.0,36.0,82.0,4.0,7.0,5.0,20.0
2017-01-03 02:00:00,72.0,16.0,3.0,6.0,184.0,42.0,19.0,39.0,16.0,31.0,22.0,13.0,13.0,78.0,3.0,1.0,9.0,15.0,17.0,58.0,6.0,4.0,3.0,9.0
2017-01-03 03:00:00,52.0,12.0,3.0,7.0,204.0,36.0,16.0,25.0,68.0,24.0,5.0,30.0,11.0,56.0,10.0,1.0,38.0,30.0,40.0,71.0,3.0,2.0,8.0,9.0
2017-01-03 04:00:00,43.0,9.0,10.0,5.0,188.0,32.0,21.0,11.0,64.0,21.0,14.0,16.0,8.0,49.0,9.0,2.0,28.0,27.0,25.0,43.0,3.0,1.0,5.0,5.0
2017-01-03 05:00:00,35.0,7.0,2.0,3.0,179.0,18.0,4.0,12.0,51.0,8.0,1.0,2.0,14.0,43.0,2.0,4.0,2.0,33.0,25.0,43.0,4.0,1.0,2.0,6.0
2017-01-03 06:00:00,39.0,7.0,3.0,4.0,176.0,27.0,5.0,34.0,44.0,15.0,6.0,14.0,19.0,33.0,2.0,1.0,4.0,31.0,47.0,56.0,6.0,1.0,4.0,11.0
2017-01-03 07:00:00,59.0,68.0,45.0,20.0,180.0,52.0,10.0,54.0,36.0,44.0,55.0,53.0,105.0,57.0,42.0,21.0,5.0,53.0,96.0,164.0,8.0,9.0,25.0,19.0
2017-01-03 08:00:00,203.0,143.0,70.0,59.0,244.0,82.0,23.0,156.0,77.0,131.0,138.0,128.0,104.0,108.0,53.0,35.0,45.0,114.0,161.0,164.0,37.0,36.0,80.0,87.0
2017-01-03 09:00:00,190.0,184.0,100.0,88.0,257.0,114.0,35.0,152.0,134.0,123.0,195.0,247.0,94.0,193.0,77.0,127.0,65.0,94.0,153.0,164.0,43.0,26.0,101.0,132.0
2017-01-03 10:00:00,198.0,193.0,94.0,126.0,263.0,131.0,47.0,132.0,185.0,167.0,212.0,260.0,100.0,177.0,67.0,143.0,63.0,94.0,118.0,170.0,156.0,31.0,86.0,177.0
2017-01-03 11:00:00,205.0,100.0,61.0,116.0,198.0,75.0,56.0,77.0,142.0,91.0,79.0,80.0,61.0,152.0,59.0,96.0,42.0,148.0,70.0,189.0,91.0,17.0,43.0,107.0
2017-01-03 12:00:00,190.0,87.0,43.0,42.0,114.0,77.0,111.0,37.0,57.0,102.0,71.0,45.0,61.0,124.0,28.0,48.0,31.0,91.0,54.0,215.0,27.0,22.0,31.0,23.0
2017-01-03 13:00:00,139.0,56.0,34.0,32.0,53.0,115.0,108.0,28.0,59.0,54.0,69.0,49.0,31.0,95.0,54.0,22.0,23.0,52.0,40.0,62.0,30.0,17.0,27.0,21.0
2017-01-03 14:00:00,92.0,63.0,101.0,38.0,38.0,66.0,77.0,30.0,58.0,48.0,126.0,99.0,37.0,52.0,75.0,48.0,81.0,34.0,39.0,84.0,42.0,23.0,28.0,45.0
2017-01-03 15:00:00,68.0,74.0,22.0,39.0,57.0,65.0,52.0,36.0,69.0,53.0,73.0,64.0,44.0,49.0,67.0,47.0,122.0,30.0,34.0,71.0,56.0,42.0,36.0,77.0
2017-01-03 16:00:00,59.0,84.0,77.0,57.0,49.0,57.0,41.0,29.0,62.0,72.0,62.0,74.0,58.0,64.0,68.0,56.0,100.0,43.0,41.0,47.0,71.0,55.0,45.0,55.0
2017-01-03 17:00:00,63.0,89.0,73.0,67.0,49.0,53.0,10.0,34.0,63.0,71.0,52.0,66.0,64.0,48.0,83.0,52.0,103.0,61.0,57.0,44.0,11.0,40.0,40.0,44.0
