,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28123002,28133002,28148004,28161001,28171001,28180001
2017-10-01 01:00:00,1.0,1.0,1.0,1.0,18.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2017-10-01 02:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-01 03:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2017-10-01 04:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-01 05:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-01 06:00:00,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2017-10-01 07:00:00,1.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,17.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0
2017-10-01 08:00:00,2.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,21.0,5.0,9.0,5.0,4.0,7.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0
2017-10-01 09:00:00,4.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,7.0,7.0,9.0,3.0,3.0,7.0,2.0,4.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0
2017-10-01 10:00:00,5.0,3.0,5.0,1.0,2.0,2.0,1.0,6.0,5.0,8.0,9.0,3.0,2.0,8.0,3.0,4.0,1.0,6.0,1.0,3.0,2.0,1.0,5.0
2017-10-01 11:00:00,4.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,6.0,9.0,4.0,1.0,8.0,4.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0
2017-10-01 12:00:00,3.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,7.0,3.0,1.0,4.0,4.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0
2017-10-01 13:00:00,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,4.0,6.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0
2017-10-01 14:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
2017-10-01 15:00:00,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
2017-10-01 16:00:00,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
2017-10-01 17:00:00,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0
2017-10-01 18:00:00,4.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,10.0,6.0,4.0,1.0,4.0,8.0,1.0,1.0,10.0,1.0,2.0,3.0,1.0,1.0
2017-10-01 19:00:00,13.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,19.0,10.0,2.0,1.0,7.0,5.0,2.0,1.0,35.0,1.0,1.0,13.0,1.0,4.0
2017-10-01 20:00:00,15.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,4.0,6.0,10.0,3.0,1.0,11.0,3.0,2.0,1.0,17.0,1.0,1.0,32.0,1.0,3.0
2017-10-01 21:00:00,9.0,2.0,4.0,1.0,1.0,10.0,1.0,6.0,5.0,14.0,8.0,2.0,1.0,9.0,9.0,3.0,1.0,9.0,1.0,1.0,32.0,1.0,1.0
2017-10-01 22:00:00,8.0,1.0,2.0,1.0,2.0,7.0,1.0,3.0,7.0,20.0,7.0,9.0,1.0,11.0,3.0,12.0,1.0,14.0,1.0,1.0,25.0,1.0,1.0
2017-10-01 23:00:00,12.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,12.0,20.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,1.0,29.0,1.0,1.0
2017-10-02 00:00:00,9.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,13.0,8.0,4.0,8.0,1.0,6.0,1.0,11.0,1.0,3.0,1.0,2.0,15.0,6.0,1.0
2017-10-02 01:00:00,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,10.0,14.0,4.0,9.0,1.0,4.0,1.0,43.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0
2017-10-02 02:00:00,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,12.0,1.0,8.0,1.0,40.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0
2017-10-02 03:00:00,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,13.0,1.0,5.0,1.0,16.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0
