,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28161001,28171001,28180001
2021-11-01 01:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 02:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 03:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 04:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 05:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 06:00:00,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 07:00:00,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
2021-11-01 08:00:00,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 09:00:00,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0
2021-11-01 10:00:00,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 11:00:00,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,8.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
2021-11-01 12:00:00,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
2021-11-01 13:00:00,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
2021-11-01 14:00:00,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 15:00:00,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 16:00:00,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,15.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 17:00:00,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
2021-11-01 18:00:00,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 19:00:00,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
2021-11-01 20:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2021-11-01 21:00:00,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
2021-11-01 22:00:00,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
2021-11-01 23:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
2021-11-02 00:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-02 01:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-02 02:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-02 03:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-02 04:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-02 05:00:00,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-02 06:00:00,8.0,10.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,13.0,3.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0
2021-11-02 07:00:00,2.0,34.0,12.0,2.0,4.0,3.0,1.0,14.0,2.0,51.0,4.0,16.0,4.0,5.0,3.0,1.0,1.0,1.0,9.0,1.0,23.0,2.0,1.0,2.0
2021-11-02 08:00:00,9.0,44.0,3.0,6.0,6.0,4.0,1.0,0.6,3.0,43.0,10.0,8.0,21.0,11.0,7.0,4.0,1.0,1.0,14.0,2.0,27.0,2.0,4.0,6.0
2021-11-02 09:00:00,6.0,29.0,6.0,14.0,6.0,4.0,1.0,0.6,4.0,20.0,8.0,0.1,11.0,9.0,6.0,4.0,1.0,1.0,15.0,3.0,15.0,3.0,4.0,5.0
