,28079004,28079008,28079011,28079016,28079017,28079018,28079024,28079027,28079035,28079036,28079038,28079039,28079040,28079047,28079048,28079049,28079050,28079054,28079055,28079056,28079057,28079058,28079059,28079060
2019-01-01 01:00:00,78.0,52.0,17.0,18.0,259.0,135.0,36.0,13.0,103.0,28.0,151.0,113.0,48.0,67.0,47.0,135.0,20.0,60.0,13.0,81.0,35.0,7.0,2.0,37.0
2019-01-01 02:00:00,142.0,42.0,39.0,10.0,313.0,120.0,34.0,17.0,111.0,68.0,165.0,129.0,65.0,79.0,21.0,28.0,21.0,25.0,19.0,124.0,24.0,11.0,1.0,48.0
2019-01-01 03:00:00,165.0,76.0,31.0,18.0,323.0,93.0,42.0,8.0,131.0,68.0,269.0,227.0,85.0,105.0,27.0,23.0,39.0,82.0,36.0,93.0,43.0,12.0,1.0,26.0
2019-01-01 04:00:00,130.0,73.0,17.0,11.0,324.0,78.0,57.0,20.0,177.0,38.0,194.0,214.0,70.0,100.0,26.0,47.0,35.0,64.0,40.0,86.0,33.0,7.0,1.0,39.0
2019-01-01 05:00:00,99.0,38.0,2.0,7.0,269.0,75.0,55.0,7.0,137.0,27.0,61.0,174.0,38.0,74.0,15.0,69.0,7.0,2.0,27.0,79.0,5.0,4.0,1.0,27.0
2019-01-01 06:00:00,80.0,10.0,5.0,1.0,258.0,49.0,63.0,10.0,92.0,9.0,74.0,161.0,53.0,60.0,8.0,18.0,9.0,3.0,45.0,67.0,5.0,3.0,1.0,10.0
2019-01-01 07:00:00,67.0,11.0,3.0,3.0,256.0,42.0,49.0,31.0,94.0,24.0,130.0,106.0,15.0,49.0,5.0,3.0,5.0,14.0,73.0,70.0,5.0,4.0,1.0,14.0
2019-01-01 08:00:00,84.0,8.0,4.0,9.0,249.0,52.0,45.0,24.0,73.0,29.0,41.0,35.0,5.0,52.0,3.0,4.0,4.0,1.0,37.0,57.0,2.0,5.0,1.0,9.0
2019-01-01 09:00:00,60.0,13.0,8.0,3.0,218.0,42.0,44.0,35.0,80.0,27.0,44.0,61.0,22.0,49.0,5.0,3.0,15.0,1.0,72.0,62.0,6.0,6.0,1.0,11.0
2019-01-01 10:00:00,65.0,14.0,8.0,3.0,193.0,43.0,33.0,71.0,79.0,8.0,58.0,92.0,20.0,43.0,5.0,10.0,10.0,9.0,87.0,59.0,10.0,10.0,4.0,14.0
2019-01-01 11:00:00,72.0,13.0,4.0,4.0,94.0,43.0,44.0,21.0,57.0,22.0,49.0,63.0,13.0,39.0,2.0,5.0,6.0,2.0,16.0,57.0,6.0,11.0,5.0,15.0
2019-01-01 12:00:00,69.0,16.0,8.0,5.0,44.0,35.0,36.0,17.0,58.0,25.0,12.0,8.0,10.0,34.0,2.0,6.0,7.0,2.0,22.0,40.0,7.0,10.0,5.0,10.0
2019-01-01 13:00:00,58.0,17.0,7.0,8.0,16.0,23.0,34.0,10.0,55.0,18.0,54.0,23.0,11.0,26.0,5.0,16.0,11.0,2.0,21.0,31.0,6.0,9.0,4.0,10.0
2019-01-01 14:00:00,42.0,32.0,16.0,10.0,13.0,20.0,19.0,22.0,37.0,24.0,40.0,27.0,21.0,15.0,10.0,28.0,16.0,4.0,20.0,23.0,8.0,13.0,8.0,12.0
2019-01-01 15:00:00,25.0,27.0,28.0,15.0,13.0,17.0,15.0,24.0,23.0,31.0,43.0,39.0,16.0,9.0,16.0,13.0,21.0,3.0,29.0,24.0,15.0,13.0,13.0,17.0
2019-01-01 16:00:00,23.0,21.0,20.0,17.0,12.0,13.0,14.0,23.0,18.0,18.0,36.0,43.0,11.0,8.0,26.0,12.0,16.0,1.0,29.0,21.0,15.0,13.0,16.0,17.0
2019-01-01 17:00:00,18.0,18.0,22.0,17.0,10.0,12.0,10.0,23.0,16.0,12.0,24.0,37.0,10.0,4.0,27.0,6.0,33.0,1.0,13.0,21.0,10.0,14.0,12.0,12.0
2019-01-01 18:00:00,93.0,21.0,34.0,26.0,72.0,14.0,5.0,8.0,11.0,11.0,20.0,15.0,11.0,18.0,26.0,1.0,56.0,3.0,12.0,134.0,19.0,45.0,8.0,35.0
2019-01-01 19:00:00,199.0,35.0,146.0,81.0,196.0,93.0,6.0,97.0,20.0,72.0,65.0,124.0,24.0,107.0,67.0,1.0,113.0,93.0,53.0,199.0,103.0,64.0,37.0,67.0
