fecha,estacion,value,lat,lon
2016-03-31,28079008,5.458333333333333,40.4215533,-3.6823158
2016-04-01,28079008,5.708333333333333,40.4215533,-3.6823158
2016-04-02,28079008,7.875,40.4215533,-3.6823158
2016-04-03,28079008,8.708333333333334,40.4215533,-3.6823158
2016-04-04,28079008,6.916666666666667,40.4215533,-3.6823158
2016-04-05,28079008,6.291666666666667,40.4215533,-3.6823158
2016-04-06,28079008,5.666666666666667,40.4215533,-3.6823158
2016-04-07,28079008,7.875,40.4215533,-3.6823158
2016-04-08,28079008,3.6666666666666665,40.4215533,-3.6823158
2016-04-09,28079008,7.416666666666667,40.4215533,-3.6823158
2016-04-10,28079008,6.208333333333333,40.4215533,-3.6823158
2016-04-11,28079008,4.208333333333333,40.4215533,-3.6823158
2016-04-12,28079008,8.375,40.4215533,-3.6823158
2016-04-13,28079008,8.916666666666666,40.4215533,-3.6823158
2016-04-14,28079008,11.75,40.4215533,-3.6823158
2016-04-15,28079008,11.5,40.4215533,-3.6823158
2016-04-16,28079008,6.291666666666667,40.4215533,-3.6823158
2016-04-17,28079008,3.0833333333333335,40.4215533,-3.6823158
2016-04-18,28079008,7.0,40.4215533,-3.6823158
2016-04-19,28079008,10.541666666666666,40.4215533,-3.6823158
2016-04-20,28079008,7.75,40.4215533,-3.6823158
2016-04-21,28079008,5.083333333333333,40.4215533,-3.6823158
2016-04-22,28079008,8.458333333333334,40.4215533,-3.6823158
2016-04-23,28079008,9.833333333333334,40.4215533,-3.6823158
2016-04-24,28079008,4.541666666666667,40.4215533,-3.6823158
2016-04-25,28079008,7.833333333333333,40.4215533,-3.6823158
2016-04-26,28079008,8.541666666666666,40.4215533,-3.6823158
2016-04-27,28079008,10.791666666666666,40.4215533,-3.6823158
2016-04-28,28079008,6.375,40.4215533,-3.6823158
2016-04-29,28079008,7.958333333333333,40.4215533,-3.6823158
2016-04-30,28079008,6.875,40.4215533,-3.6823158
2016-05-01,28079008,3.6666666666666665,40.4215533,-3.6823158
2016-05-02,28079008,3.9166666666666665,40.4215533,-3.6823158
2016-05-03,28079008,7.458333333333333,40.4215533,-3.6823158
2016-05-04,28079008,9.666666666666666,40.4215533,-3.6823158
2016-05-05,28079008,10.958333333333334,40.4215533,-3.6823158
2016-05-06,28079008,6.166666666666667,40.4215533,-3.6823158
2016-05-07,28079008,6.541666666666667,40.4215533,-3.6823158
2016-05-08,28079008,4.625,40.4215533,-3.6823158
2016-05-09,28079008,4.0,40.4215533,-3.6823158
2016-05-10,28079008,6.583333333333333,40.4215533,-3.6823158
2016-05-11,28079008,5.083333333333333,40.4215533,-3.6823158
2016-05-12,28079008,5.083333333333333,40.4215533,-3.6823158
2016-05-13,28079008,5.375,40.4215533,-3.6823158
2016-05-14,28079008,6.208333333333333,40.4215533,-3.6823158
2016-05-15,28079008,7.791666666666667,40.4215533,-3.6823158
2016-05-16,28079008,9.0,40.4215533,-3.6823158
2016-05-17,28079008,9.666666666666666,40.4215533,-3.6823158
2016-05-18,28079008,14.875,40.4215533,-3.6823158
2016-05-19,28079008,8.416666666666666,40.4215533,-3.6823158
2016-05-20,28079008,9.416666666666666,40.4215533,-3.6823158
2016-05-21,28079008,16.708333333333332,40.4215533,-3.6823158
2016-05-22,28079008,9.375,40.4215533,-3.6823158
2016-05-23,28079008,6.0,40.4215533,-3.6823158
2016-05-24,28079008,10.375,40.4215533,-3.6823158
2016-05-25,28079008,7.666666666666667,40.4215533,-3.6823158
2016-05-26,28079008,10.708333333333334,40.4215533,-3.6823158
2016-05-27,28079008,12.916666666666666,40.4215533,-3.6823158
2016-05-28,28079008,6.708333333333333,40.4215533,-3.6823158
2016-05-29,28079008,5.666666666666667,40.4215533,-3.6823158
2016-05-30,28079008,6.0,40.4215533,-3.6823158
2016-05-31,28079008,6.166666666666667,40.4215533,-3.6823158
2016-06-01,28079008,8.916666666666666,40.4215533,-3.6823158
2016-06-02,28079008,7.958333333333333,40.4215533,-3.6823158
2016-06-03,28079008,14.166666666666666,40.4215533,-3.6823158
2016-06-04,28079008,12.833333333333334,40.4215533,-3.6823158
2016-06-05,28079008,11.125,40.4215533,-3.6823158
2016-06-06,28079008,10.541666666666666,40.4215533,-3.6823158
2016-06-07,28079008,12.208333333333334,40.4215533,-3.6823158
2016-06-08,28079008,13.666666666666666,40.4215533,-3.6823158
2016-06-09,28079008,15.041666666666666,40.4215533,-3.6823158
2016-06-10,28079008,14.333333333333334,40.4215533,-3.6823158
2016-06-11,28079008,9.333333333333334,40.4215533,-3.6823158
2016-06-12,28079008,8.833333333333334,40.4215533,-3.6823158
2016-06-13,28079008,7.333333333333333,40.4215533,-3.6823158
2016-06-14,28079008,8.666666666666666,40.4215533,-3.6823158
2016-06-15,28079008,5.208333333333333,40.4215533,-3.6823158
2016-06-16,28079008,5.833333333333333,40.4215533,-3.6823158
2016-06-17,28079008,5.833333333333333,40.4215533,-3.6823158
2016-06-18,28079008,6.375,40.4215533,-3.6823158
2016-06-19,28079008,4.75,40.4215533,-3.6823158
2016-06-20,28079008,8.0,40.4215533,-3.6823158
2016-06-21,28079008,9.333333333333334,40.4215533,-3.6823158
2016-06-22,28079008,6.958333333333333,40.4215533,-3.6823158
2016-06-23,28079008,9.958333333333334,40.4215533,-3.6823158
2016-06-24,28079008,16.375,40.4215533,-3.6823158
2016-06-25,28079008,9.458333333333334,40.4215533,-3.6823158
2016-06-26,28079008,9.333333333333334,40.4215533,-3.6823158
2016-06-27,28079008,12.041666666666666,40.4215533,-3.6823158
2016-06-28,28079008,15.916666666666666,40.4215533,-3.6823158
2016-06-29,28079008,18.625,40.4215533,-3.6823158
2016-06-30,28079008,16.375,40.4215533,-3.6823158
2016-07-01,28079008,12.125,40.4215533,-3.6823158
2016-07-02,28079008,12.916666666666666,40.4215533,-3.6823158
2016-07-03,28079008,11.375,40.4215533,-3.6823158
2016-07-04,28079008,14.333333333333334,40.4215533,-3.6823158
2016-07-05,28079008,12.625,40.4215533,-3.6823158
2016-07-06,28079008,16.125,40.4215533,-3.6823158
2016-07-07,28079008,9.208333333333334,40.4215533,-3.6823158
2016-07-08,28079008,11.75,40.4215533,-3.6823158
2016-07-09,28079008,12.791666666666666,40.4215533,-3.6823158
2016-07-10,28079008,15.458333333333334,40.4215533,-3.6823158
2016-07-11,28079008,14.458333333333334,40.4215533,-3.6823158
2016-07-12,28079008,8.541666666666666,40.4215533,-3.6823158
2016-07-13,28079008,6.125,40.4215533,-3.6823158
2016-07-14,28079008,5.291666666666667,40.4215533,-3.6823158
2016-07-15,28079008,6.208333333333333,40.4215533,-3.6823158
2016-07-16,28079008,11.25,40.4215533,-3.6823158
2016-07-17,28079008,10.666666666666666,40.4215533,-3.6823158
2016-07-18,28079008,10.125,40.4215533,-3.6823158
2016-07-19,28079008,11.875,40.4215533,-3.6823158
2016-07-20,28079008,25.333333333333332,40.4215533,-3.6823158
2016-07-21,28079008,15.166666666666666,40.4215533,-3.6823158
2016-07-22,28079008,12.125,40.4215533,-3.6823158
2016-07-23,28079008,5.041666666666667,40.4215533,-3.6823158
2016-07-24,28079008,5.791666666666667,40.4215533,-3.6823158
2016-07-25,28079008,6.583333333333333,40.4215533,-3.6823158
2016-07-26,28079008,9.75,40.4215533,-3.6823158
2016-07-27,28079008,13.125,40.4215533,-3.6823158
2016-07-28,28079008,12.541666666666666,40.4215533,-3.6823158
2016-07-29,28079008,16.0,40.4215533,-3.6823158
2016-07-30,28079008,15.666666666666666,40.4215533,-3.6823158
2016-07-31,28079008,10.541666666666666,40.4215533,-3.6823158
2016-08-01,28079008,8.458333333333334,40.4215533,-3.6823158
2016-08-02,28079008,11.333333333333334,40.4215533,-3.6823158
2016-08-03,28079008,14.25,40.4215533,-3.6823158
2016-08-04,28079008,12.375,40.4215533,-3.6823158
2016-08-05,28079008,5.833333333333333,40.4215533,-3.6823158
2016-08-06,28079008,4.791666666666667,40.4215533,-3.6823158
2016-08-07,28079008,7.291666666666667,40.4215533,-3.6823158
2016-08-08,28079008,8.875,40.4215533,-3.6823158
2016-08-09,28079008,8.541666666666666,40.4215533,-3.6823158
2016-08-10,28079008,4.916666666666667,40.4215533,-3.6823158
2016-08-11,28079008,4.958333333333333,40.4215533,-3.6823158
