,28079008,28079018,28079024,28079036,28079038,28079040,28079047,28079048,28079050,28079055,28079057,28079060
2016-02-01 01:00:00,21.0,30.0,19.0,19.0,24.0,21.0,31.0,17.0,17.0,14.0,6.0,4.0
2016-02-01 02:00:00,23.0,21.0,20.0,17.0,19.0,15.0,32.0,18.0,18.0,18.0,2.0,3.0
2016-02-01 03:00:00,23.0,22.0,19.0,17.0,19.0,12.0,26.0,17.0,20.0,6.0,1.0,4.0
2016-02-01 04:00:00,25.0,18.0,16.0,14.0,18.0,9.0,24.0,20.0,21.0,5.0,4.0,3.0
2016-02-01 05:00:00,29.0,17.0,15.0,7.0,18.0,6.0,17.0,14.0,18.0,3.0,2.0,1.0
2016-02-01 06:00:00,14.0,19.0,14.0,5.0,18.0,3.0,17.0,14.0,15.0,1.0,4.0,1.0
2016-02-01 07:00:00,21.0,23.0,17.0,19.0,19.0,6.0,16.0,10.0,15.0,3.0,6.0,15.0
2016-02-01 08:00:00,21.0,22.0,15.0,10.0,26.0,9.0,19.0,7.0,17.0,5.0,1.0,7.0
2016-02-01 09:00:00,17.0,32.0,12.0,22.0,28.0,14.0,32.0,11.0,14.0,30.0,7.0,13.0
2016-02-01 10:00:00,24.0,46.0,13.0,29.0,31.0,17.0,41.0,20.0,18.0,40.0,27.0,35.0
2016-02-01 11:00:00,42.0,41.0,19.0,27.0,51.0,77.0,55.0,21.0,34.0,40.0,28.0,68.0
2016-02-01 12:00:00,60.0,34.0,23.0,32.0,41.0,37.0,45.0,36.0,51.0,25.0,1.0,1.0
2016-02-01 13:00:00,50.0,32.0,25.0,18.0,38.0,16.0,32.0,46.0,45.0,17.0,2.0,5.0
2016-02-01 14:00:00,45.0,28.0,21.0,6.0,38.0,14.0,35.0,40.0,40.0,1.0,2.0,4.0
2016-02-01 15:00:00,35.0,28.0,17.0,7.0,41.0,13.0,43.0,36.0,27.0,1.0,3.0,6.0
2016-02-01 16:00:00,35.0,36.0,23.0,13.0,45.0,16.0,43.0,29.0,29.0,2.0,9.0,12.0
2016-02-01 17:00:00,43.0,31.0,21.0,21.0,48.0,25.0,27.0,42.0,54.0,4.0,9.0,14.0
2016-02-01 18:00:00,42.0,25.0,19.0,23.0,36.0,27.0,20.0,43.0,56.0,23.0,18.0,18.0
2016-02-01 19:00:00,42.0,29.0,19.0,27.0,23.0,27.0,19.0,38.0,49.0,37.0,31.0,20.0
2016-02-01 20:00:00,44.0,34.0,15.0,31.0,27.0,36.0,26.0,31.0,43.0,63.0,35.0,26.0
2016-02-01 21:00:00,41.0,56.0,16.0,34.0,29.0,30.0,31.0,27.0,52.0,46.0,27.0,24.0
2016-02-01 22:00:00,41.0,53.0,20.0,39.0,32.0,29.0,60.0,24.0,49.0,26.0,32.0,13.0
2016-02-01 23:00:00,38.0,41.0,20.0,32.0,34.0,31.0,56.0,27.0,45.0,30.0,19.0,12.0
