,28079004,28079008,28079035,28079036,28079057,28079008,28079018,28079024,28079036,28079038,28079040,28079047,28079048,28079050,28079055,28079056,28079057,28079060,28079004,28079008,28079011,28079016,28079017,28079018,28079024,28079027,28079035,28079036,28079038,28079039,28079040,28079047,28079048,28079049,28079050,28079054,28079055,28079056,28079057,28079058,28079059,28079060,28079008,28079016,28079017,28079018,28079024,28079027,28079035,28079039,28079049,28079054,28079058,28079059,28079060,28079008,28079011,28079018,28079024,28079038,28079055,28079008,28079011,28079018,28079024,28079038,28079055,28079004,28079008,28079018,28079035,28079056,28079004,28079008,28079011,28079016,28079017,28079018,28079024,28079027,28079035,28079036,28079038,28079039,28079040,28079047,28079048,28079049,28079050,28079054,28079055,28079056,28079057,28079058,28079059,28079060,28079004,28079008,28079011,28079016,28079017,28079018,28079024,28079027,28079035,28079036,28079038,28079039,28079040,28079047,28079048,28079049,28079050,28079054,28079055,28079056,28079057,28079058,28079059,28079060,28079008,28079024,28079038,28079047,28079048,28079050,28079056
2021-09-01 01:00:00,9.0,6.0,8.0,5.0,2.0,58.0,12.0,24.0,50.0,35.0,30.0,49.0,108.0,33.0,45.0,29.0,21.0,27.0,10.0,13.0,10.0,11.0,26.0,10.0,10.0,9.0,15.0,11.0,9.0,9.0,13.0,15.0,14.0,9.0,12.0,8.0,10.0,22.0,9.0,9.0,8.0,16.0,43.35,72.43,35.4,44.43,58.72,65.73,60.0,57.22,41.67,35.79,78.24,64.26,74.67,0.5,0.2,0.1,0.5,0.2,1.1,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.2,1.0,2.0,1.0,1.0,59.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,10.0,9.0,9.0,1.0,8.0,9.0,7.0,13.0,9.0,8.0,8.0,10.0,9.0,12.0,8.0,10.0,6.0,8.0,17.0,7.0,8.0,6.0,15.0,51.0,10.0,24.0,37.0,12.0,23.0,21.0
2021-09-01 02:00:00,10.0,6.0,8.0,6.0,2.0,61.0,20.0,21.0,16.0,33.0,28.0,43.0,101.0,36.0,42.0,27.0,21.0,21.0,9.0,11.0,9.0,9.0,17.0,7.0,10.0,8.0,11.0,10.0,9.0,7.0,9.0,11.0,12.0,8.0,12.0,7.0,8.0,15.0,7.0,8.0,6.0,15.0,42.39,69.24,34.66,42.08,51.11,58.35,59.08,45.4,37.32,32.08,74.69,61.21,69.93,0.4,0.1,0.2,0.4,0.2,0.9,0.1,0.4,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.2,1.0,1.0,1.0,1.0,61.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,9.0,8.0,6.0,1.0,5.0,8.0,6.0,10.0,8.0,7.0,6.0,8.0,5.0,10.0,7.0,10.0,6.0,6.0,12.0,5.0,7.0,4.0,13.0,57.0,9.0,23.0,36.0,7.0,26.0,22.0
2021-09-01 03:00:00,10.0,6.0,8.0,5.0,2.0,62.0,27.0,19.0,30.0,30.0,18.0,38.0,93.0,36.0,39.0,28.0,19.0,27.0,7.0,10.0,8.0,8.0,8.0,5.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,8.0,11.0,7.0,12.0,6.0,7.0,11.0,8.0,8.0,7.0,13.0,36.59,70.47,33.14,31.99,39.9,60.78,53.92,7.0,42.18,33.37,65.58,59.38,63.93,0.3,0.2,0.1,0.4,0.1,0.8,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.2,1.0,1.0,1.0,1.0,62.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,8.0,6.0,6.0,1.0,3.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,10.0,6.0,9.0,4.0,6.0,8.0,6.0,6.0,6.0,11.0,56.0,10.0,23.0,30.0,5.0,27.0,24.0
2021-09-01 04:00:00,10.0,6.0,8.0,5.0,2.0,49.0,23.0,17.0,7.0,31.0,13.0,31.0,89.0,33.0,44.0,24.0,15.0,10.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,14.0,8.0,6.0,6.0,8.0,8.0,7.0,7.0,10.0,6.0,8.0,12.0,7.0,8.0,6.0,12.0,35.65,60.71,35.71,24.46,12.3,49.24,59.82,6.0,35.82,41.34,54.53,56.31,58.34,0.3,0.2,0.1,0.4,0.1,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.2,1.0,1.0,1.0,1.0,62.64,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,8.0,5.0,6.0,1.0,2.0,6.0,6.0,7.0,6.0,5.0,4.0,6.0,2.0,6.0,6.0,8.0,4.0,6.0,10.0,5.0,6.0,5.0,10.0,44.0,8.0,25.0,27.0,5.0,23.0,20.0
2021-09-01 05:00:00,10.0,6.0,8.0,5.0,2.0,47.0,16.0,12.0,11.0,25.0,14.0,24.0,62.0,24.0,34.0,16.0,14.0,10.0,7.0,10.0,7.0,11.0,8.0,6.0,9.0,8.0,19.0,8.0,8.0,7.0,8.0,8.0,7.0,10.0,12.0,6.0,7.0,10.0,8.0,8.0,8.0,14.0,48.85,58.83,43.8,41.3,34.39,46.11,58.56,4.0,36.45,46.59,54.6,52.54,57.57,0.3,0.1,0.1,0.4,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.2,1.0,1.0,1.0,2.0,60.72,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,6.0,9.0,1.0,4.0,7.0,7.0,11.0,7.0,6.0,5.0,6.0,2.0,6.0,8.0,9.0,5.0,5.0,8.0,6.0,7.0,6.0,12.0,44.0,5.0,21.0,17.0,5.0,18.0,13.0
2021-09-01 06:00:00,11.0,6.0,8.0,5.0,2.0,50.0,3.0,7.0,3.0,17.0,15.0,30.0,59.0,17.0,31.0,13.0,14.0,1.0,7.0,9.0,8.0,7.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,14.0,7.0,7.0,16.0,8.0,7.0,7.0,13.0,56.49,70.05,52.0,46.29,45.42,59.62,64.99,6.0,55.66,42.73,71.09,67.25,73.54,0.4,0.2,0.1,0.3,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,1.0,1.0,1.0,1.0,59.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,7.0,6.0,6.0,1.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,5.0,2.0,6.0,7.0,10.0,6.0,5.0,12.0,7.0,5.0,5.0,11.0,49.0,2.0,14.0,22.0,5.0,14.0,11.0
2021-09-01 07:00:00,11.0,6.0,8.0,5.0,2.0,33.0,9.0,6.0,5.0,6.0,12.0,30.0,39.0,9.0,15.0,7.0,8.0,4.0,9.0,19.0,14.0,11.0,22.0,14.0,10.0,17.0,14.0,11.0,12.0,13.0,12.0,16.0,12.0,15.0,15.0,15.0,24.0,30.0,11.0,12.0,12.0,18.0,53.82,71.6,48.59,49.16,48.67,56.92,61.55,52.04,56.43,40.19,67.0,64.08,69.56,0.4,0.1,0.1,0.3,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,1.0,2.0,1.0,1.0,52.69,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,16.0,13.0,9.0,1.0,12.0,8.0,15.0,12.0,9.0,11.0,11.0,10.0,10.0,10.0,13.0,13.0,13.0,22.0,24.0,10.0,11.0,11.0,16.0,33.0,3.0,4.0,21.0,36.0,5.0,4.0
2021-09-01 08:00:00,11.0,6.0,8.0,5.0,2.0,33.0,11.0,5.0,6.0,13.0,24.0,25.0,42.0,16.0,20.0,12.0,11.0,16.0,15.0,35.0,23.0,29.0,36.0,22.0,18.0,15.0,28.0,22.0,26.0,22.0,21.0,21.0,23.0,18.0,25.0,21.0,27.0,46.0,16.0,18.0,13.0,23.0,43.74,55.63,46.45,46.18,44.37,52.94,55.35,43.42,46.67,36.09,58.37,56.46,58.75,0.5,0.1,0.1,0.7,0.2,0.7,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.2,1.0,3.0,2.0,3.0,38.71,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,13.0,29.0,20.0,25.0,1.0,19.0,16.0,14.0,21.0,18.0,22.0,20.0,17.0,15.0,21.0,17.0,19.0,18.0,25.0,37.0,15.0,17.0,12.0,22.0,33.0,2.0,10.0,19.0,40.0,13.0,10.0
2021-09-01 09:00:00,11.0,6.0,8.0,5.0,2.0,29.0,12.0,6.0,7.0,12.0,35.0,27.0,40.0,17.0,17.0,12.0,9.0,7.0,24.0,51.0,30.0,28.0,48.0,36.0,31.0,23.0,37.0,45.0,57.0,34.0,25.0,44.0,23.0,28.0,34.0,41.0,42.0,77.0,21.0,26.0,19.0,34.0,36.03,48.98,33.5,35.86,27.83,49.46,48.53,32.04,40.29,23.46,36.46,48.08,44.27,0.6,0.2,0.1,0.6,0.2,0.9,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.3,4.0,5.0,1.0,2.0,25.55,3.0,3.0,2.0,3.0,5.0,12.0,2.0,4.0,6.0,1.0,1.0,3.0,5.0,4.0,13.0,1.0,1.0,1.0,1.0,19.0,43.0,28.0,25.0,3.0,32.0,27.0,21.0,33.0,37.0,39.0,30.0,19.0,35.0,21.0,27.0,29.0,34.0,36.0,57.0,19.0,24.0,17.0,32.0,28.0,3.0,10.0,20.0,37.0,14.0,10.0
