,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
punto_muestreo,28079004,28079008,28079017,28079018,28079024,28079035,28079036,28079038,28079040,28079057,28079008,28079018,28079024,28079036,28079038,28079040,28079047,28079048,28079050,28079055,28079057,28079060,28079004,28079008,28079011,28079016,28079017,28079018,28079024,28079027,28079035,28079036,28079038,28079039,28079040,28079047,28079048,28079049,28079050,28079054,28079055,28079056,28079057,28079058,28079059,28079060,28079008,28079016,28079017,28079018,28079024,28079027,28079035,28079039,28079049,28079054,28079056,28079058,28079059,28079060,28079008,28079011,28079018,28079024,28079038,28079055,28079008,28079011,28079018,28079024,28079038,28079055,28079008,28079024,28079055,28079008,28079024,28079055,28079008,28079024,28079055,28079004,28079008,28079016,28079018,28079024,28079035,28079036,28079039,28079056,28079057,28079004,28079008,28079011,28079016,28079017,28079018,28079024,28079027,28079035,28079036,28079038,28079039,28079040,28079047,28079048,28079049,28079050,28079054,28079055,28079056,28079057,28079058,28079059,28079060,28079004,28079008,28079011,28079016,28079017,28079018,28079024,28079027,28079035,28079036,28079038,28079039,28079040,28079047,28079048,28079049,28079050,28079054,28079055,28079056,28079057,28079058,28079059,28079060,28079008,28079024,28079038,28079047,28079048,28079050
miDt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-01 01:00:00,2.0,9.0,8.0,9.0,4.0,13.0,6.0,9.0,10.0,8.0,9.0,6.0,7.0,7.0,9.0,3.0,9.0,7.0,17.0,1.0,3.0,2.0,34.0,51.0,19.0,41.0,37.0,26.0,13.0,102.0,31.0,25.0,30.0,26.0,27.0,39.0,14.0,34.0,18.0,31.0,40.0,69.0,17.0,14.0,24.0,15.0,53.17,19.52,63.79,78.14,80.13,24.63,61.61,71.28,61.9,47.88,64.67,49.9,63.92,82.09,2.0,1.6,1.3,0.8,1.4,0.8,0.4,0.1,0.2,0.2,0.4,0.2,1.57,1.24,1.41,1.49,1.18,1.29,0.08,0.06,0.12,0.4,0.1,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,5.0,1.0,1.0,1.0,2.0,1.0,1.0,15.0,2.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,27.0,49.0,17.0,40.0,34.0,25.0,12.0,78.0,28.0,23.0,25.0,18.0,24.0,35.0,12.0,32.0,16.0,29.0,38.0,46.0,15.0,12.0,23.0,14.0,5.0,5.0,3.0,6.0,4.0,7.0
2019-05-01 02:00:00,2.0,9.0,8.0,9.0,4.0,13.0,6.0,9.0,10.0,8.0,10.0,4.0,8.0,6.0,11.0,8.0,6.0,7.0,9.0,1.0,1.0,1.0,33.0,42.0,14.0,20.0,31.0,27.0,16.0,48.0,25.0,24.0,20.0,23.0,23.0,30.0,11.0,23.0,13.0,20.0,37.0,75.0,12.0,12.0,10.0,18.0,59.08,24.76,68.26,73.75,70.23,45.28,64.07,72.44,68.16,53.47,57.09,42.1,74.45,80.35,1.7,0.6,1.3,0.8,1.2,0.7,0.3,0.1,0.2,0.1,0.3,0.2,1.53,1.24,1.48,1.46,1.19,1.36,0.06,0.05,0.12,0.3,0.1,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,24.0,40.0,13.0,19.0,30.0,25.0,15.0,46.0,23.0,22.0,18.0,15.0,22.0,29.0,9.0,21.0,12.0,18.0,35.0,53.0,10.0,11.0,9.0,16.0,6.0,6.0,6.0,4.0,4.0,5.0
2019-05-01 03:00:00,1.0,9.0,8.0,9.0,4.0,13.0,5.0,9.0,10.0,9.0,8.0,4.0,8.0,7.0,11.0,4.0,8.0,6.0,7.0,8.0,1.0,1.0,34.0,26.0,10.0,11.0,18.0,21.0,10.0,39.0,21.0,12.0,19.0,18.0,15.0,13.0,6.0,9.0,11.0,18.0,31.0,46.0,11.0,10.0,6.0,23.0,71.66,31.61,79.52,69.72,71.07,52.06,63.56,78.07,83.61,57.61,71.78,41.68,80.51,75.55,1.3,0.7,1.4,3.6,0.8,0.5,0.2,0.1,0.2,0.1,0.2,0.1,1.52,1.24,1.51,1.47,1.18,1.38,0.05,0.06,0.13,0.3,0.1,0.2,0.4,0.1,0.4,0.2,0.2,0.2,0.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,31.0,25.0,8.0,10.0,17.0,20.0,9.0,38.0,20.0,10.0,15.0,10.0,14.0,11.0,4.0,7.0,10.0,17.0,30.0,28.0,9.0,9.0,5.0,21.0,4.0,6.0,6.0,6.0,3.0,3.0
2019-05-01 04:00:00,2.0,9.0,8.0,9.0,4.0,13.0,5.0,9.0,10.0,8.0,8.0,3.0,7.0,8.0,10.0,5.0,6.0,4.0,9.0,4.0,4.0,2.0,34.0,21.0,10.0,11.0,17.0,14.0,7.0,20.0,18.0,17.0,14.0,20.0,23.0,13.0,6.0,8.0,11.0,18.0,33.0,47.0,13.0,9.0,9.0,13.0,75.82,36.96,76.39,75.41,74.52,65.49,66.79,74.46,73.0,55.96,62.27,50.8,74.11,83.29,1.2,0.4,2.9,2.2,0.7,0.5,0.2,0.1,0.1,0.1,0.1,0.1,1.51,1.24,1.49,1.47,1.18,1.36,0.05,0.07,0.13,0.3,0.1,0.2,0.4,0.1,0.5,0.2,0.2,0.2,0.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,31.0,20.0,8.0,9.0,15.0,13.0,6.0,18.0,16.0,15.0,12.0,13.0,22.0,12.0,4.0,6.0,10.0,17.0,31.0,29.0,11.0,7.0,7.0,12.0,4.0,5.0,5.0,5.0,1.0,3.0
2019-05-01 05:00:00,1.0,9.0,7.0,9.0,4.0,13.0,6.0,9.0,10.0,9.0,7.0,3.0,4.0,6.0,13.0,3.0,3.0,13.0,3.0,1.0,3.0,2.0,20.0,23.0,10.0,12.0,19.0,15.0,8.0,17.0,18.0,29.0,14.0,19.0,25.0,13.0,6.0,9.0,13.0,21.0,26.0,43.0,11.0,9.0,11.0,9.0,72.63,39.21,73.6,70.01,75.3,59.59,65.16,75.26,67.45,46.56,58.0,51.24,71.26,84.79,1.3,0.4,2.1,0.4,0.7,0.4,0.2,0.1,0.1,0.1,0.1,0.1,1.52,1.25,1.47,1.47,1.18,1.32,0.05,0.07,0.15,0.3,0.1,0.2,0.4,0.1,0.4,0.2,0.2,0.1,0.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,18.0,21.0,9.0,10.0,18.0,14.0,6.0,16.0,16.0,27.0,12.0,11.0,24.0,11.0,5.0,8.0,11.0,20.0,24.0,27.0,10.0,8.0,9.0,7.0,4.0,3.0,8.0,2.0,7.0,1.0
2019-05-01 06:00:00,1.0,9.0,8.0,9.0,4.0,13.0,5.0,9.0,10.0,9.0,8.0,5.0,4.0,7.0,12.0,5.0,3.0,7.0,4.0,1.0,4.0,3.0,37.0,29.0,10.0,11.0,21.0,21.0,10.0,59.0,23.0,47.0,15.0,22.0,24.0,15.0,10.0,11.0,12.0,23.0,33.0,57.0,11.0,9.0,11.0,11.0,64.98,38.83,68.32,58.14,68.54,28.06,62.88,70.76,61.61,46.26,47.4,51.04,63.99,81.05,1.2,0.4,2.1,0.6,0.6,0.6,0.2,0.1,0.2,0.1,0.1,0.1,1.52,1.26,1.5,1.47,1.19,1.38,0.05,0.08,0.13,0.3,0.1,0.1,0.4,0.1,0.5,0.2,0.2,0.2,0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,33.0,27.0,9.0,9.0,19.0,19.0,8.0,52.0,18.0,45.0,13.0,14.0,23.0,14.0,8.0,9.0,11.0,21.0,31.0,39.0,10.0,7.0,10.0,9.0,4.0,2.0,7.0,2.0,3.0,2.0
2019-05-01 07:00:00,2.0,9.0,8.0,10.0,4.0,14.0,5.0,9.0,10.0,9.0,7.0,4.0,5.0,6.0,13.0,5.0,4.0,8.0,6.0,2.0,15.0,11.0,24.0,30.0,14.0,13.0,36.0,25.0,13.0,69.0,58.0,25.0,15.0,29.0,25.0,20.0,9.0,11.0,14.0,35.0,56.0,59.0,14.0,10.0,12.0,14.0,60.68,36.25,44.27,50.59,63.77,16.79,45.21,59.97,67.34,35.63,52.69,36.67,55.92,71.46,1.1,0.4,2.2,0.8,0.5,0.6,0.2,0.1,0.2,0.1,0.1,0.2,1.52,1.26,1.62,1.47,1.19,1.48,0.05,0.08,0.14,0.3,0.1,0.2,0.4,0.1,0.6,0.2,0.2,0.2,0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,17.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,19.0,28.0,12.0,12.0,34.0,24.0,11.0,58.0,31.0,22.0,13.0,21.0,24.0,19.0,8.0,10.0,13.0,33.0,55.0,40.0,13.0,9.0,10.0,13.0,3.0,3.0,9.0,3.0,5.0,3.0
2019-05-01 08:00:00,2.0,9.0,8.0,9.0,4.0,14.0,6.0,9.0,10.0,10.0,4.0,4.0,2.0,9.0,11.0,10.0,9.0,4.0,6.0,1.0,4.0,8.0,63.0,36.0,17.0,21.0,43.0,30.0,15.0,82.0,25.0,45.0,24.0,34.0,33.0,26.0,12.0,17.0,18.0,40.0,73.0,63.0,21.0,14.0,12.0,30.0,53.91,30.32,43.87,51.56,56.92,14.13,50.61,49.73,66.4,27.88,41.07,31.71,51.64,53.39,1.2,0.3,2.2,0.7,0.5,0.7,0.2,0.6,0.2,0.1,0.1,0.2,1.53,1.27,1.62,1.48,1.19,1.49,0.06,0.08,0.14,0.4,0.1,0.2,0.4,0.1,0.5,0.2,0.3,0.2,0.2,16.0,2.0,1.0,1.0,2.0,2.0,1.0,13.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,4.0,39.0,34.0,16.0,19.0,39.0,27.0,13.0,63.0,23.0,37.0,21.0,26.0,31.0,24.0,11.0,15.0,16.0,39.0,71.0,43.0,18.0,12.0,10.0,23.0,1.0,1.0,7.0,6.0,1.0,3.0
