,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2019-04-01 09:00:00,5.0,9.0,9.0,11.0,4.0,14.0,13.0,10.0,10.0,13.0,12.0,12.0,1.0,16.0,16.0,13.0,10.0,5.0,8.0,1.0,10.0,9.0,117.0,158.0,55.0,63.0,78.0,86.0,49.0,55.0,98.0,88.0,114.0,78.0,74.0,102.0,57.0,51.0,58.0,135.0,70.0,169.0,82.0,59.0,52.0,82.0,12.55,15.3,11.58,6.42,17.67,23.97,13.06,13.26,20.95,3.92,13.93,12.38,14.59,15.53,1.1,0.4,1.1,0.2,2.2,0.7,0.7,0.2,0.4,0.2,0.7,0.4,1.65,1.25,1.41,1.57,1.19,1.32,0.08,0.06,0.09,0.5,0.2,0.4,0.5,0.2,0.6,0.7,0.3,0.4,0.3,32.0,47.0,5.0,6.0,12.0,15.0,3.0,9.0,29.0,16.0,33.0,13.0,11.0,21.0,5.0,2.0,7.0,44.0,14.0,53.0,17.0,14.0,4.0,16.0,68.0,86.0,48.0,53.0,60.0,63.0,45.0,41.0,54.0,63.0,63.0,58.0,58.0,70.0,50.0,48.0,47.0,67.0,49.0,88.0,56.0,38.0,46.0,58.0,6.0,3.0,8.0,9.0,2.0,4.0
2019-04-01 10:00:00,5.0,9.0,9.0,11.0,5.0,14.0,23.0,10.0,10.0,13.0,22.0,15.0,2.0,20.0,16.0,16.0,14.0,14.0,14.0,1.0,14.0,10.0,134.0,171.0,83.0,60.0,87.0,93.0,79.0,30.0,109.0,119.0,115.0,79.0,100.0,108.0,76.0,59.0,88.0,101.0,74.0,189.0,58.0,30.0,33.0,61.0,13.5,16.05,13.77,18.18,12.73,35.53,13.83,18.71,21.27,16.64,17.37,38.24,35.16,28.58,3.1,0.8,1.6,0.4,2.4,0.8,1.2,0.3,0.5,0.3,0.7,0.3,1.67,1.27,1.41,1.56,1.2,1.33,0.11,0.08,0.08,0.6,0.3,0.3,0.5,0.3,0.7,1.0,0.4,0.5,0.3,38.0,54.0,15.0,7.0,19.0,20.0,15.0,4.0,35.0,34.0,33.0,17.0,23.0,26.0,13.0,6.0,19.0,28.0,17.0,66.0,11.0,3.0,4.0,11.0,76.0,89.0,60.0,49.0,58.0,62.0,57.0,25.0,56.0,66.0,64.0,52.0,64.0,68.0,55.0,49.0,58.0,58.0,48.0,88.0,42.0,25.0,28.0,44.0,14.0,4.0,7.0,12.0,8.0,7.0
2019-04-01 11:00:00,4.0,9.0,9.0,11.0,5.0,14.0,26.0,61.0,10.0,12.0,22.0,18.0,6.0,32.0,16.0,17.0,15.0,16.0,19.0,1.0,16.0,7.0,126.0,161.0,58.0,69.0,65.0,72.0,69.0,30.0,111.0,111.0,88.0,62.0,79.0,100.0,44.0,67.0,63.0,41.0,56.0,170.0,54.0,20.0,25.0,41.0,18.22,16.23,28.19,33.98,27.21,49.07,19.55,36.01,24.37,48.38,22.57,57.78,48.54,46.17,2.6,1.0,1.5,1.6,2.2,1.0,0.9,0.3,0.4,0.5,0.7,0.3,1.66,1.29,1.43,1.57,1.2,1.33,0.1,0.09,0.1,0.5,0.3,0.3,0.4,0.3,0.6,0.6,0.3,0.4,0.3,36.0,48.0,9.0,12.0,13.0,12.0,10.0,5.0,36.0,36.0,23.0,15.0,17.0,21.0,7.0,9.0,14.0,4.0,11.0,55.0,12.0,2.0,4.0,7.0,72.0,88.0,43.0,50.0,46.0,53.0,53.0,22.0,56.0,57.0,52.0,39.0,52.0,67.0,34.0,54.0,42.0,34.0,39.0,86.0,36.0,16.0,20.0,30.0,12.0,7.0,6.0,13.0,9.0,11.0
2019-04-01 12:00:00,4.0,9.0,8.0,11.0,5.0,14.0,27.0,10.0,10.0,31.36,23.0,19.0,10.0,36.0,17.0,6.0,11.0,10.0,16.0,1.0,3.0,4.0,118.0,121.0,72.0,59.0,39.0,78.0,71.0,47.0,119.0,63.0,77.0,51.0,44.0,56.0,39.0,53.0,44.0,27.0,38.0,137.0,32.0,9.0,32.0,34.0,28.55,23.65,53.19,29.6,23.43,45.61,17.53,43.33,36.52,64.02,30.65,79.33,53.29,58.9,3.3,0.9,1.5,2.5,1.4,1.1,0.8,0.2,0.3,0.7,0.5,0.3,1.64,1.29,1.41,1.55,1.2,1.33,0.09,0.09,0.09,0.5,0.2,0.3,0.4,0.3,0.6,0.8,0.2,0.3,9.0,27.0,29.0,16.0,9.0,6.0,16.0,9.0,8.0,41.0,15.0,18.0,10.0,7.0,8.0,3.0,6.0,8.0,1.0,4.0,43.0,6.0,1.0,4.0,5.0,76.0,77.0,48.0,46.0,29.0,54.0,58.0,36.0,57.0,40.0,49.0,36.0,34.0,43.0,34.0,45.0,32.0,25.0,32.0,72.0,23.0,8.0,25.0,27.0,14.0,10.0,9.0,8.0,6.0,12.0
2019-04-01 13:00:00,4.0,9.0,7.0,11.0,5.0,13.0,29.0,10.0,10.0,44.36,19.0,22.0,12.0,55.0,17.0,5.0,7.0,11.0,7.0,1.0,6.0,9.0,75.0,119.0,60.0,53.0,32.0,73.0,53.0,61.0,86.0,52.0,88.0,42.0,42.0,55.0,53.0,44.0,40.0,24.0,38.0,116.0,32.0,11.0,39.0,30.0,31.91,29.61,67.09,36.34,42.08,45.02,22.5,54.51,47.6,71.01,48.03,84.69,52.16,66.83,2.4,1.4,1.6,2.5,1.5,1.1,0.6,0.3,0.4,0.6,0.4,0.3,1.63,1.28,1.42,1.55,1.2,1.33,0.08,0.08,0.09,0.4,0.2,0.3,0.4,0.3,0.7,0.6,0.2,0.3,8.0,12.0,26.0,12.0,6.0,6.0,14.0,9.0,12.0,22.0,13.0,23.0,9.0,7.0,8.0,8.0,3.0,8.0,1.0,5.0,36.0,6.0,2.0,6.0,5.0,56.0,78.0,42.0,44.0,23.0,52.0,40.0,43.0,53.0,33.0,53.0,29.0,32.0,43.0,40.0,39.0,28.0,22.0,30.0,61.0,23.0,8.0,30.0,23.0,12.0,12.0,9.0,4.0,6.0,4.0
2019-04-01 14:00:00,4.0,9.0,7.0,11.0,5.0,14.0,22.0,11.0,10.0,10.0,24.0,19.0,11.0,60.0,18.0,5.0,8.0,16.0,11.0,26.0,2.0,2.0,102.0,100.0,95.0,43.0,30.0,71.0,54.0,31.0,76.0,55.0,92.0,44.0,51.0,52.0,85.0,60.0,65.0,31.0,30.0,101.0,33.0,20.0,44.0,30.0,45.26,43.96,72.34,47.24,49.95,70.5,36.89,55.64,60.47,64.61,55.66,75.77,61.44,69.64,3.0,1.3,1.8,2.3,1.7,1.1,0.7,0.3,0.4,0.5,0.4,0.3,1.63,1.29,1.43,1.56,1.2,1.34,0.07,0.09,0.09,0.5,0.2,0.3,0.4,0.3,0.6,0.4,0.3,0.3,0.3,26.0,22.0,27.0,6.0,5.0,15.0,11.0,6.0,22.0,12.0,23.0,9.0,12.0,10.0,20.0,16.0,16.0,1.0,4.0,30.0,8.0,3.0,10.0,6.0,63.0,67.0,54.0,34.0,21.0,48.0,36.0,22.0,43.0,36.0,57.0,30.0,33.0,37.0,53.0,35.0,40.0,29.0,23.0,54.0,22.0,15.0,29.0,22.0,15.0,12.0,10.0,6.0,10.0,6.0
2019-04-01 15:00:00,3.0,9.0,6.0,11.0,5.0,14.0,19.0,10.0,10.0,8.0,20.0,20.0,14.0,86.0,26.0,2.0,10.0,21.0,22.0,23.0,1.0,1.0,81.0,81.0,79.0,42.0,31.0,53.0,47.0,24.0,90.0,47.0,82.0,59.0,48.0,45.0,74.0,47.0,83.0,30.0,28.0,107.0,33.0,35.0,31.0,42.0,51.07,39.52,72.63,63.1,60.9,77.8,38.35,57.56,53.12,68.17,57.75,70.54,74.46,67.22,2.7,2.7,1.5,2.9,2.3,1.0,0.6,0.5,0.3,0.5,0.4,0.6,1.63,1.29,1.44,1.56,1.2,1.34,0.07,0.09,0.1,0.5,0.2,0.3,0.4,0.3,0.6,0.3,0.3,0.3,0.3,18.0,13.0,17.0,5.0,5.0,9.0,10.0,4.0,29.0,9.0,22.0,15.0,9.0,6.0,15.0,4.0,23.0,1.0,4.0,32.0,6.0,7.0,7.0,8.0,54.0,62.0,53.0,34.0,23.0,39.0,32.0,18.0,46.0,33.0,49.0,36.0,35.0,35.0,50.0,42.0,48.0,28.0,23.0,59.0,23.0,25.0,21.0,29.0,13.0,12.0,16.0,7.0,13.0,14.0
2019-04-01 16:00:00,2.0,9.0,6.0,11.0,5.0,14.0,22.0,10.0,9.0,7.0,14.0,15.0,11.0,37.0,20.0,9.0,9.0,20.0,21.0,28.0,9.0,2.0,71.0,74.0,79.0,44.0,26.0,46.0,35.0,31.0,53.0,64.0,66.0,62.0,41.0,40.0,60.0,31.0,52.0,26.0,36.0,101.0,40.0,29.0,31.0,46.0,59.94,28.42,79.16,72.95,71.18,74.53,55.32,56.93,69.02,73.4,63.27,77.54,70.58,69.63,2.2,1.5,1.2,2.3,2.3,1.3,0.6,0.3,0.3,0.4,0.5,0.3,1.62,1.27,1.45,1.57,1.2,1.35,0.05,0.08,0.1,0.5,0.1,0.3,0.4,0.2,0.6,0.4,0.3,0.3,0.3,16.0,14.0,18.0,7.0,5.0,8.0,5.0,5.0,15.0,13.0,14.0,13.0,8.0,8.0,13.0,2.0,10.0,2.0,5.0,31.0,8.0,4.0,5.0,9.0,46.0,53.0,51.0,34.0,19.0,33.0,28.0,22.0,30.0,44.0,45.0,43.0,29.0,28.0,40.0,28.0,36.0,23.0,29.0,54.0,28.0,24.0,23.0,32.0,8.0,10.0,11.0,6.0,15.0,11.0
2019-04-01 17:00:00,2.0,8.0,6.0,10.0,4.0,14.0,21.0,10.0,9.0,7.0,12.0,14.0,7.0,75.0,17.0,6.0,13.0,19.0,20.0,32.0,14.0,21.0,45.0,75.0,86.0,45.0,22.0,39.0,30.0,24.0,36.0,53.0,59.0,64.0,39.0,26.0,44.0,22.0,56.0,24.0,25.0,103.0,47.0,30.0,23.0,51.0,62.96,29.49,83.13,75.85,75.49,78.83,62.92,53.31,77.85,80.22,63.13,76.34,77.92,61.41,1.7,67.0,0.8,1.6,1.9,1.2,0.6,0.7,0.2,0.4,0.4,0.3,1.65,1.29,1.42,1.6,1.22,1.33,0.05,0.07,0.09,0.4,0.1,0.3,0.4,0.2,0.5,0.4,0.3,0.3,0.3,8.0,15.0,20.0,8.0,4.0,5.0,4.0,4.0,9.0,12.0,12.0,11.0,9.0,3.0,5.0,1.0,8.0,1.0,4.0,30.0,6.0,4.0,4.0,7.0,33.0,52.0,55.0,33.0,17.0,31.0,24.0,18.0,21.0,34.0,41.0,46.0,25.0,21.0,37.0,20.0,44.0,22.0,19.0,56.0,38.0,24.0,17.0,41.0,4.0,7.0,9.0,9.0,13.0,14.0
2019-04-01 18:00:00,1.0,8.0,5.0,10.0,4.0,14.0,16.0,9.0,9.0,8.0,16.0,14.0,7.0,35.0,20.0,8.0,6.0,17.0,20.0,23.0,3.0,8.0,48.0,69.0,84.0,52.0,24.0,32.0,24.0,22.0,28.0,37.0,47.0,57.0,42.0,22.0,49.0,19.0,37.0,18.0,26.0,109.0,44.0,30.0,24.0,50.0,67.05,27.45,82.52,84.44,81.14,81.29,67.97,60.81,82.06,84.21,65.45,78.93,77.7,63.69,1.5,53.0,1.0,1.2,1.5,1.1,0.6,1.2,0.3,0.3,0.4,0.3,1.69,1.33,1.43,1.65,1.26,1.32,0.03,0.07,0.11,0.4,0.1,0.3,0.4,0.2,0.5,0.4,0.3,0.3,0.3,8.0,12.0,18.0,8.0,4.0,4.0,3.0,2.0,6.0,6.0,9.0,12.0,9.0,2.0,8.0,1.0,3.0,1.0,2.0,34.0,5.0,3.0,2.0,7.0,36.0,50.0,57.0,41.0,18.0,26.0,20.0,19.0,18.0,27.0,33.0,40.0,28.0,18.0,37.0,17.0,32.0,17.0,23.0,58.0,36.0,25.0,20.0,40.0,5.0,6.0,11.0,3.0,10.0,12.0
