,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2020-06-01 09:00:00,6.0,8.0,9.0,7.0,5.0,44.89,6.0,33.0,5.0,6.0,36.0,13.0,13.0,18.0,18.0,2.0,7.0,13.0,16.0,43.0,10.0,13.0,15.0,96.0,67.0,119.0,41.0,90.0,62.0,50.0,36.0,43.0,64.0,29.0,73.0,66.0,52.0,70.0,54.0,70.0,44.0,51.0,47.0,37.0,28.0,41.0,41.0,14.04,51.96,19.69,27.75,19.61,27.71,31.89,15.59,6.24,34.72,35.03,9.17,26.16,35.64,1.6,0.7,0.7,1.9,91.0,0.2,0.4,0.2,0.2,0.3,1.6,0.1,1.53,1.57,1.18,1.4,1.45,0.94,0.13,0.12,0.24,0.1,0.3,0.2,0.5,0.2,0.2,0.2,0.6,0.3,0.2,27.0,15.0,33.0,6.0,31.0,12.0,12.0,6.0,7.0,12.0,7.0,19.0,15.0,8.0,12.0,12.0,19.0,6.0,12.0,12.0,7.0,11.0,8.0,8.0,54.0,44.0,68.0,32.0,43.0,44.0,32.0,27.0,32.0,46.0,29.0,44.0,43.0,39.0,51.0,36.0,41.0,34.0,33.0,29.0,27.0,11.0,29.0,29.0,28.0,8.0,9.0,40.0,8.0,8.0,6.0
2020-06-01 10:00:00,5.0,8.0,9.0,8.0,5.0,52.04,6.0,6.0,5.0,6.0,10.0,10.0,13.0,14.0,18.0,1.0,10.0,16.0,24.0,16.0,12.0,16.0,20.0,58.0,51.0,90.0,45.0,72.0,44.0,27.0,24.0,28.0,53.0,41.0,48.0,53.0,28.0,35.0,25.0,98.0,66.0,26.0,43.0,52.0,21.0,27.0,38.0,43.77,58.12,37.02,43.5,42.56,45.91,65.2,40.95,48.34,39.24,47.26,34.5,36.18,49.08,1.6,1.0,56.58,1.9,0.7,0.1,0.4,0.2,0.1,0.3,0.2,0.1,1.5,1.29,1.16,1.36,1.17,0.94,0.14,0.12,0.22,0.1,0.3,0.2,0.5,0.2,0.2,0.2,0.3,0.3,0.2,13.0,6.0,22.0,7.0,25.0,7.0,5.0,4.0,5.0,8.0,10.0,9.0,10.0,3.0,4.0,1.0,32.0,14.0,6.0,12.0,12.0,5.0,6.0,7.0,38.0,43.0,56.0,35.0,33.0,33.0,18.0,18.0,20.0,40.0,25.0,34.0,38.0,23.0,29.0,23.0,50.0,45.0,17.0,25.0,34.0,13.0,18.0,26.0,3.0,7.0,46.0,35.0,10.0,13.0,8.0
2020-06-01 11:00:00,4.0,8.0,9.0,9.0,5.0,72.48,6.0,7.0,4.0,6.0,21.0,14.0,18.0,20.0,16.0,1.0,13.0,24.0,21.0,120.0,15.0,19.0,12.0,61.0,43.0,64.0,42.0,73.0,43.0,23.0,28.0,39.0,52.0,43.0,27.0,47.0,33.0,39.0,27.0,61.0,51.0,26.0,47.0,33.0,11.0,32.0,27.0,53.88,72.63,41.5,55.53,58.22,57.14,57.19,66.22,59.41,54.93,53.76,72.57,41.95,69.37,1.8,0.8,61.94,1.2,0.5,0.1,0.4,0.3,0.1,0.2,0.2,0.1,1.61,1.26,1.16,1.45,1.14,0.94,0.17,0.12,0.22,0.1,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.2,0.2,14.0,3.0,14.0,8.0,24.0,7.0,4.0,4.0,7.0,9.0,9.0,4.0,9.0,4.0,6.0,2.0,19.0,8.0,5.0,13.0,7.0,2.0,7.0,5.0,39.0,38.0,43.0,31.0,36.0,32.0,16.0,21.0,27.0,39.0,28.0,20.0,34.0,27.0,30.0,23.0,33.0,38.0,19.0,26.0,23.0,8.0,21.0,19.0,11.0,13.0,34.0,33.0,17.0,12.0,12.0
2020-06-01 12:00:00,5.0,8.0,9.0,9.0,5.0,89.22,6.0,6.0,4.0,6.0,27.0,14.0,27.0,25.0,30.0,2.0,10.0,23.0,27.0,87.0,14.0,12.0,10.0,71.0,38.0,70.0,40.0,62.0,40.0,33.0,39.0,36.0,43.0,37.0,31.0,41.0,32.0,44.0,29.0,45.0,45.0,42.0,37.0,37.0,14.0,40.0,27.0,59.27,80.2,55.84,66.64,61.11,60.98,49.0,68.69,62.4,64.5,64.23,80.08,46.93,81.73,1.8,1.0,0.9,2.2,0.8,0.2,0.3,0.4,0.1,0.2,0.2,0.1,1.59,1.38,1.17,1.44,1.25,0.94,0.16,0.14,0.23,0.1,0.2,0.2,0.4,0.2,7.0,0.2,0.2,0.2,0.2,17.0,2.0,15.0,7.0,22.0,6.0,6.0,7.0,0.3,7.0,7.0,5.0,8.0,4.0,7.0,2.0,11.0,7.0,8.0,10.0,8.0,3.0,8.0,5.0,45.0,34.0,47.0,29.0,28.0,30.0,24.0,29.0,9.0,32.0,26.0,24.0,29.0,26.0,34.0,25.0,28.0,34.0,30.0,22.0,25.0,10.0,28.0,19.0,20.0,21.0,16.0,28.0,16.0,16.0,11.0
2020-06-01 13:00:00,5.0,62.0,8.0,9.0,5.0,6.0,6.0,5.0,4.0,6.0,22.0,9.0,22.0,21.0,26.0,2.0,7.0,28.0,22.0,47.0,17.0,10.0,3.0,64.0,30.0,65.0,41.0,51.0,35.0,26.0,35.0,41.0,39.0,39.0,27.0,33.0,26.0,46.0,23.0,48.0,23.0,30.0,35.0,41.0,17.0,31.0,25.0,48.0,88.55,74.07,77.95,75.37,74.86,78.04,81.89,77.17,93.08,75.79,93.55,61.37,90.48,1.9,1.2,0.8,3.2,1.1,0.2,0.3,0.2,0.1,0.3,0.2,0.1,0.3,1.33,1.18,1.47,1.21,0.95,1.31,0.13,0.23,0.1,9.0,0.4,0.4,0.2,0.3,0.2,0.2,0.2,0.2,13.0,0.2,11.0,8.0,20.0,5.0,4.0,5.0,7.0,6.0,8.0,4.0,6.0,3.0,7.0,2.0,11.0,2.0,5.0,10.0,9.0,3.0,6.0,4.0,44.0,5.0,48.0,29.0,20.0,27.0,19.0,27.0,30.0,30.0,27.0,22.0,24.0,21.0,34.0,21.0,31.0,20.0,23.0,21.0,28.0,12.0,22.0,18.0,40.0,15.0,14.0,27.0,19.0,8.0,12.0
2020-06-01 14:00:00,4.0,9.0,8.0,10.0,5.0,6.0,6.0,5.0,3.0,6.0,24.0,8.0,23.0,25.0,27.0,1.0,12.0,27.0,27.0,46.0,12.0,13.0,11.0,54.0,35.0,58.0,31.0,48.0,27.0,21.0,27.0,30.0,26.0,37.0,26.0,22.0,19.0,28.0,20.0,38.0,19.0,23.0,39.0,33.0,11.0,25.0,25.0,69.18,99.08,88.41,97.66,86.21,90.59,96.35,94.22,90.62,105.8,85.13,110.1,75.13,102.5,1.8,1.2,0.6,2.7,1.2,0.2,0.3,0.4,0.1,0.2,0.2,0.1,1.49,1.29,1.24,1.43,1.16,0.98,0.06,0.13,0.25,0.1,0.2,0.3,0.4,0.1,0.2,0.2,0.2,0.2,0.2,11.0,0.2,9.0,5.0,20.0,4.0,3.0,3.0,4.0,3.0,7.0,3.0,3.0,2.0,3.0,1.0,7.0,1.0,3.0,11.0,6.0,2.0,4.0,4.0,38.0,3.0,44.0,23.0,18.0,21.0,17.0,22.0,24.0,21.0,27.0,22.0,17.0,17.0,24.0,18.0,27.0,17.0,18.0,22.0,24.0,8.0,19.0,19.0,30.0,15.0,15.0,10.0,19.0,13.0,7.0
2020-06-01 15:00:00,3.0,8.0,8.0,106.1,5.0,5.0,6.0,5.0,4.0,6.0,13.0,14.0,25.0,33.0,27.0,1.0,14.0,18.0,25.0,54.0,16.0,22.0,14.0,26.0,24.0,54.0,24.0,44.0,17.0,14.0,20.0,25.0,22.0,23.0,21.0,23.0,15.0,32.0,5.0,30.0,16.0,17.0,36.0,28.0,10.0,17.0,22.0,101.2,116.9,105.4,17.0,105.4,105.7,115.6,111.1,110.5,119.5,103.9,122.9,89.69,119.0,1.5,1.5,125.0,2.1,1.3,0.2,0.3,0.3,0.4,0.2,0.1,0.1,1.51,1.27,1.24,1.41,1.15,0.99,0.1,0.12,0.25,0.1,0.2,0.2,8.0,0.2,0.3,0.1,0.2,0.2,0.2,3.0,2.0,9.0,4.0,19.0,0.3,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,29.0,5.0,1.0,2.0,9.0,5.0,1.0,2.0,3.0,21.0,21.0,40.0,19.0,14.0,1.0,12.0,18.0,20.0,18.0,18.0,18.0,18.0,13.0,26.0,3.0,22.0,15.0,14.0,22.0,21.0,8.0,14.0,17.0,4.0,17.0,15.0,8.0,8.0,13.0,10.0
2020-06-01 16:00:00,3.0,9.0,8.0,10.0,5.0,5.0,6.0,5.0,4.0,6.0,35.0,19.0,16.0,25.0,24.0,1.0,14.0,24.0,24.0,52.0,16.0,23.0,11.0,52.0,25.0,51.0,20.0,40.0,19.0,8.0,14.0,18.0,23.0,17.0,16.0,18.0,11.0,33.0,14.0,23.0,18.0,13.0,36.0,18.0,8.0,13.0,18.0,116.0,138.6,108.1,129.4,118.6,121.4,140.4,122.2,128.7,126.4,112.4,126.8,102.2,133.5,1.2,1.0,0.4,1.2,1.1,0.2,0.2,0.3,0.1,0.2,0.2,0.1,1.46,1.21,1.22,1.34,1.08,0.97,0.12,0.13,0.25,0.1,0.2,0.2,0.4,0.1,0.2,0.1,0.2,0.2,0.2,10.0,2.0,7.0,2.0,19.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,9.0,2.0,1.0,1.0,3.0,36.0,22.0,39.0,16.0,11.0,16.0,7.0,13.0,14.0,19.0,15.0,14.0,14.0,9.0,27.0,9.0,18.0,16.0,11.0,23.0,14.0,6.0,10.0,14.0,23.0,8.0,12.0,6.0,15.0,12.0,10.0
2020-06-01 17:00:00,3.0,9.0,8.0,9.0,5.0,5.0,6.0,6.0,4.0,6.0,31.0,12.0,13.0,37.0,20.0,4.0,22.0,30.0,24.0,57.0,18.0,22.0,16.0,40.0,21.0,41.0,17.0,39.0,14.0,7.0,12.0,17.0,17.0,18.0,15.0,22.0,13.0,18.0,10.0,20.0,18.0,8.0,25.0,16.0,7.0,9.0,16.0,115.5,138.7,108.0,129.2,114.9,129.0,133.5,130.0,122.6,124.9,117.8,128.2,110.3,140.9,1.0,0.7,0.3,0.6,0.9,0.2,0.3,0.4,0.1,0.1,0.2,0.1,1.4,1.18,1.17,1.29,1.05,0.93,0.12,0.13,0.24,0.1,0.2,0.2,0.4,0.1,0.2,0.1,0.2,0.2,0.2,6.0,1.0,5.0,2.0,19.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,2.0,1.0,1.0,3.0,32.0,18.0,33.0,14.0,10.0,12.0,6.0,11.0,13.0,15.0,15.0,13.0,17.0,11.0,17.0,6.0,15.0,16.0,7.0,15.0,13.0,6.0,7.0,12.0,26.0,6.0,9.0,6.0,22.0,12.0,13.0
2020-06-01 18:00:00,3.0,9.0,8.0,9.0,5.0,5.0,6.0,6.0,3.0,6.0,27.0,17.0,16.0,27.0,20.0,1.0,18.0,30.0,19.0,54.0,13.0,23.0,14.0,56.0,19.0,40.0,16.0,41.0,15.0,7.0,11.0,29.0,23.0,17.0,15.0,20.0,9.0,16.0,10.0,20.0,17.0,10.0,26.0,13.0,6.0,7.0,15.0,114.7,135.7,105.9,127.0,115.2,123.7,120.3,124.1,118.7,129.3,115.6,130.4,105.9,139.9,0.8,0.6,0.3,0.5,0.6,0.2,0.2,0.2,0.1,0.1,0.1,0.1,1.4,1.18,1.16,1.29,1.05,0.93,0.11,0.13,0.24,0.1,0.2,0.2,0.4,0.1,0.2,0.1,0.2,0.2,0.2,16.0,1.0,5.0,2.0,19.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,2.0,1.0,1.0,3.0,32.0,17.0,32.0,13.0,12.0,13.0,6.0,10.0,22.0,17.0,14.0,13.0,16.0,8.0,14.0,5.0,15.0,15.0,8.0,17.0,10.0,5.0,6.0,11.0,20.0,9.0,11.0,6.0,22.0,33.0,9.0
