,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2020-05-01 09:00:00,5.0,8.0,8.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,6.0,3.0,7.0,13.0,8.0,13.0,12.0,7.0,6.0,14.0,6.0,10.0,10.0,6.0,13.0,7.0,7.0,37.0,7.0,3.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0,10.0,5.0,7.0,15.0,4.0,20.0,6.0,3.0,5.0,8.0,55.17,56.97,52.57,58.99,50.68,54.86,62.83,55.43,59.52,58.25,56.33,58.28,54.81,63.78,0.4,0.1,0.1,0.1,0.2,0.6,0.1,0.1,0.1,0.1,0.1,0.1,1.32,1.22,1.23,1.26,1.1,1.17,0.06,0.12,0.06,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.2,0.2,0.2,1.0,1.0,1.0,2.0,19.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,4.0,11.0,6.0,4.0,7.0,5.0,2.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,8.0,4.0,4.0,13.0,3.0,11.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,10.0,3.0,1.0,5.0
2020-05-01 10:00:00,6.0,8.0,8.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,15.0,6.0,5.0,9.0,8.0,10.0,11.0,7.0,8.0,18.0,7.0,9.0,10.0,5.0,12.0,7.0,6.0,34.0,6.0,2.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,9.0,4.0,7.0,12.0,3.0,16.0,5.0,2.0,4.0,6.0,54.44,55.08,54.81,57.19,51.27,54.67,63.83,53.79,57.46,59.42,59.2,57.71,54.41,65.23,0.3,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,1.31,1.21,1.22,1.25,1.09,1.17,0.06,0.12,0.05,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.2,1.0,1.0,1.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,10.0,5.0,3.0,5.0,4.0,1.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,7.0,3.0,3.0,11.0,1.0,6.0,3.0,1.0,2.0,3.0,9.0,4.0,4.0,9.0,4.0,4.0,6.0
2020-05-01 11:00:00,5.0,8.0,8.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,25.0,7.0,3.0,7.0,6.0,12.0,10.0,8.0,6.0,19.0,3.0,6.0,10.0,4.0,11.0,6.0,6.0,34.0,6.0,3.0,5.0,5.0,7.0,6.0,4.0,5.0,5.0,7.0,4.0,7.0,11.0,2.0,12.0,5.0,2.0,3.0,6.0,55.93,53.19,54.74,57.05,51.58,53.5,63.26,53.95,56.37,59.21,60.91,57.21,52.7,62.3,0.4,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,1.31,1.21,1.22,1.25,1.09,1.17,0.06,0.12,0.05,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.2,0.2,0.2,1.0,1.0,1.0,2.0,19.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,9.0,4.0,3.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,2.0,3.0,10.0,1.0,4.0,3.0,1.0,2.0,3.0,20.0,2.0,3.0,8.0,4.0,2.0,2.0
2020-05-01 12:00:00,5.0,8.0,8.0,6.0,5.0,4.0,1.0,3.0,5.0,5.0,9.0,3.0,15.0,8.0,8.0,12.0,11.0,5.0,7.0,19.0,5.0,6.0,11.0,4.0,10.0,6.0,5.0,34.0,6.0,2.0,5.0,4.0,9.0,6.0,5.0,5.0,4.0,6.0,3.0,9.0,10.0,3.0,12.0,5.0,3.0,3.0,6.0,56.35,54.73,53.29,56.93,50.38,54.31,63.1,54.1,56.74,59.44,59.68,56.97,52.56,62.86,1.1,0.3,0.1,0.1,0.1,0.3,0.1,0.4,0.1,0.1,0.1,0.1,1.31,1.2,1.22,1.25,1.09,1.18,0.06,0.11,0.04,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.2,1.0,1.0,1.0,2.0,19.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,3.0,8.0,4.0,2.0,5.0,3.0,1.0,3.0,3.0,6.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,9.0,1.0,4.0,2.0,1.0,2.0,2.0,9.0,9.0,3.0,9.0,2.0,3.0,3.0
2020-05-01 13:00:00,5.0,7.0,8.0,7.0,5.0,5.0,1.0,3.0,5.0,5.0,13.0,3.0,8.0,8.0,8.0,11.0,7.0,8.0,10.0,24.0,7.0,5.0,10.0,4.0,10.0,6.0,6.0,35.0,6.0,2.0,5.0,4.0,7.0,5.0,4.0,5.0,5.0,6.0,4.0,9.0,10.0,3.0,12.0,4.0,3.0,3.0,7.0,56.03,53.66,51.27,56.2,50.01,54.91,62.67,52.51,56.66,59.37,58.88,57.01,51.65,61.62,0.9,0.2,0.9,0.1,0.1,0.4,0.1,0.4,0.1,0.1,0.1,0.1,1.32,1.2,1.22,1.25,1.1,1.18,0.07,0.11,0.04,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.2,1.0,1.0,1.0,3.0,20.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,3.0,3.0,8.0,4.0,3.0,5.0,3.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,9.0,1.0,4.0,2.0,1.0,2.0,2.0,11.0,5.0,4.0,5.0,4.0,6.0,6.0
2020-05-01 14:00:00,5.0,7.0,8.0,7.0,5.0,5.0,1.0,3.0,5.0,5.0,19.0,5.0,4.0,8.0,9.0,11.0,7.0,7.0,12.0,48.0,5.0,5.0,11.0,4.0,10.0,6.0,6.0,35.0,8.0,2.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,5.0,3.0,7.0,10.0,3.0,11.0,5.0,3.0,3.0,7.0,56.34,55.29,50.81,56.27,50.21,57.08,63.56,53.34,58.04,59.45,58.75,57.36,52.62,62.24,0.6,0.2,0.3,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,1.32,1.22,1.23,1.25,1.11,1.19,0.07,0.11,0.04,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.2,1.0,1.0,2.0,2.0,20.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,3.0,8.0,4.0,3.0,5.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,9.0,1.0,4.0,2.0,1.0,2.0,2.0,15.0,2.0,5.0,5.0,4.0,8.0,3.0
2020-05-01 15:00:00,5.0,7.0,8.0,7.0,5.0,5.0,1.0,3.0,5.0,5.0,22.0,5.0,4.0,9.0,9.0,9.0,8.0,10.0,9.0,29.0,6.0,6.0,12.0,4.0,9.0,6.0,5.0,35.0,6.0,3.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,6.0,3.0,7.0,10.0,3.0,12.0,4.0,2.0,3.0,6.0,55.05,54.69,49.01,55.63,49.21,56.43,62.93,52.43,56.87,58.89,57.17,57.44,52.49,62.43,0.5,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.1,1.32,1.21,1.22,1.25,1.11,1.19,0.08,0.11,0.04,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.2,1.0,1.0,2.0,2.0,20.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,8.0,4.0,2.0,5.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,9.0,1.0,4.0,2.0,1.0,1.0,2.0,20.0,1.0,5.0,5.0,8.0,5.0,4.0
2020-05-01 16:00:00,4.0,7.0,8.0,7.0,5.0,4.0,1.0,2.0,5.0,5.0,18.0,7.0,5.0,7.0,6.0,10.0,6.0,10.0,8.0,36.0,4.0,7.0,10.0,3.0,9.0,5.0,5.0,34.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,11.0,3.0,12.0,4.0,3.0,3.0,6.0,54.15,53.59,48.04,55.47,48.26,54.95,62.46,50.76,56.4,58.0,56.78,56.89,50.91,60.48,0.5,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,1.32,1.21,1.22,1.24,1.11,1.19,0.08,0.1,0.03,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.2,1.0,1.0,1.0,2.0,19.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,7.0,3.0,1.0,5.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,9.0,1.0,4.0,1.0,1.0,1.0,2.0,17.0,3.0,2.0,3.0,8.0,4.0,4.0
2020-05-01 17:00:00,4.0,7.0,8.0,7.0,5.0,4.0,1.0,2.0,5.0,5.0,18.0,4.0,3.0,5.0,6.0,7.0,3.0,10.0,5.0,21.0,1.0,5.0,8.0,4.0,8.0,4.0,4.0,34.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,10.0,3.0,12.0,3.0,3.0,2.0,6.0,55.32,52.76,48.19,55.89,48.59,54.39,62.72,50.94,56.62,57.92,57.12,57.13,50.16,60.5,0.4,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.2,0.1,0.1,0.1,1.32,1.21,1.21,1.24,1.11,1.19,0.08,0.1,0.02,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.2,1.0,1.0,1.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,2.0,17.0,1.0,3.0,1.0,8.0,2.0,1.0
2020-05-01 18:00:00,3.0,7.0,8.0,7.0,5.0,4.0,1.0,2.0,4.0,5.0,26.0,6.0,1.0,3.0,4.0,6.0,4.0,10.0,3.0,32.0,5.0,2.0,7.0,3.0,8.0,5.0,5.0,33.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,10.0,3.0,11.0,4.0,2.0,2.0,6.0,54.56,50.94,48.37,55.89,49.34,54.09,62.77,51.36,56.03,57.77,56.82,57.24,49.57,61.53,0.4,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,1.33,1.21,1.21,1.24,1.11,1.18,0.09,0.1,0.03,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.2,0.2,0.2,1.0,1.0,1.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,7.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,2.0,22.0,1.0,2.0,2.0,8.0,1.0,4.0
