,28079008,28079016,28079017,28079018,28079024,28079027,28079035,28079039,28079049,28079054,28079056,28079058,28079059,28079060
2019-02-01 01:00:00,52.16,34.78,46.02,60.81,60.22,48.75,60.1,56.59,43.8,48.72,58.33,60.17,46.49,61.69
2019-02-01 02:00:00,55.85,37.59,53.23,60.32,59.69,51.74,59.67,57.42,44.81,46.24,61.4,60.17,47.0,59.55
2019-02-01 03:00:00,59.48,42.17,57.41,62.31,61.42,55.39,62.04,59.18,46.29,45.11,62.14,62.72,50.22,59.82
2019-02-01 04:00:00,64.05,47.02,59.88,70.1,68.26,63.31,65.82,66.28,53.44,51.53,68.39,73.58,59.08,64.42
2019-02-01 05:00:00,62.19,46.1,66.57,74.56,71.2,68.45,66.33,66.62,61.95,61.94,75.26,72.74,62.31,72.3
2019-02-01 06:00:00,71.27,53.63,70.97,79.81,77.14,69.04,73.5,68.73,69.0,63.99,78.98,64.82,64.31,70.95
2019-02-01 07:00:00,61.68,49.86,59.62,73.77,76.04,66.7,71.63,67.91,64.14,60.3,69.37,73.1,61.86,70.37
2019-02-01 08:00:00,40.42,28.25,54.0,65.44,71.3,48.8,58.5,51.48,47.38,55.17,58.64,69.59,48.81,60.3
2019-02-01 09:00:00,33.04,17.57,45.77,61.49,69.21,48.13,54.42,43.54,50.28,50.29,53.78,67.59,44.43,50.72
2019-02-01 10:00:00,36.79,27.12,54.93,59.24,70.38,57.35,60.23,44.71,56.73,50.32,61.94,66.24,49.17,49.95
2019-02-01 11:00:00,48.48,34.02,62.01,68.65,75.28,65.25,62.78,54.79,63.39,60.99,72.44,74.46,59.8,63.72
2019-02-01 12:00:00,57.34,40.83,67.34,73.37,80.83,68.0,72.89,65.57,69.22,68.35,70.81,79.66,69.23,69.28
2019-02-01 13:00:00,60.7,37.46,66.7,75.05,78.81,68.69,71.67,69.8,68.37,69.7,237.0,82.01,68.33,74.44
2019-02-01 14:00:00,55.84,38.23,65.48,75.12,78.97,68.28,69.58,68.01,68.61,68.01,71.9,82.4,68.65,74.39
2019-02-01 15:00:00,59.69,43.46,62.06,71.7,78.46,67.64,72.02,66.71,68.21,67.59,70.48,79.95,66.68,72.68
2019-02-01 16:00:00,57.29,40.64,62.08,73.11,77.81,64.75,70.82,64.58,66.49,66.67,67.61,79.53,62.64,72.66
2019-02-01 17:00:00,52.48,39.96,55.98,68.12,76.03,63.09,66.02,60.43,61.65,58.65,61.12,77.88,61.33,64.77
2019-02-01 18:00:00,45.62,36.81,59.19,65.78,73.96,62.42,62.74,58.17,60.43,56.18,59.29,81.39,60.03,60.13
2019-02-01 19:00:00,56.55,47.65,57.57,81.87,92.25,86.37,81.61,80.4,75.79,64.94,70.98,105.0,79.59,86.19
2019-02-01 20:00:00,52.76,53.35,41.08,71.1,84.6,84.11,74.75,69.23,70.77,52.3,62.29,104.5,79.6,82.36
2019-02-01 21:00:00,60.84,59.32,57.24,78.38,89.87,80.25,80.99,71.12,77.9,48.82,69.65,102.6,76.19,86.48
2019-02-01 22:00:00,61.2,59.68,72.6,84.94,94.06,86.27,75.8,76.85,84.52,73.59,75.66,97.51,78.95,85.23
2019-02-01 23:00:00,63.36,62.69,75.15,86.45,92.64,83.56,72.66,78.39,81.78,73.37,78.91,95.75,80.6,83.61
2019-02-02 00:00:00,72.0,69.18,76.97,87.03,92.3,82.54,75.39,80.75,82.61,70.61,81.93,92.87,80.73,84.57
2019-02-02 01:00:00,67.3,63.66,77.25,88.72,89.05,83.37,74.97,83.82,80.94,74.15,84.48,99.21,80.26,85.62
2019-02-02 02:00:00,71.06,65.86,78.2,86.73,85.82,83.27,72.31,83.18,78.24,75.46,83.04,85.69,80.83,84.07
2019-02-02 03:00:00,71.88,66.95,76.74,84.34,83.01,79.7,68.99,81.06,76.45,72.36,81.86,84.81,77.18,80.59
2019-02-02 04:00:00,73.19,65.04,74.92,82.93,82.14,77.05,70.27,79.21,76.26,72.33,80.4,85.19,76.01,80.27
2019-02-02 05:00:00,72.29,65.91,73.15,80.71,80.25,75.11,69.0,78.57,75.0,70.25,78.16,83.29,74.86,78.86
2019-02-02 06:00:00,70.61,64.22,70.95,80.45,80.23,74.33,66.45,76.87,73.58,69.95,77.34,83.96,73.41,76.68
2019-02-02 07:00:00,71.2,63.06,68.36,82.23,81.71,71.59,61.69,77.01,74.5,69.3,77.61,84.0,72.54,76.01
2019-02-02 08:00:00,72.17,61.37,70.87,83.81,83.78,72.46,66.57,76.81,75.99,71.25,78.05,84.34,72.82,74.46
2019-02-02 09:00:00,61.7,61.85,65.29,81.85,83.41,66.37,61.93,73.9,70.4,69.53,77.27,83.19,67.43,68.55
2019-02-02 10:00:00,56.6,53.16,69.13,77.8,80.35,61.66,53.75,66.53,63.86,64.22,74.33,80.83,54.46,59.47
2019-02-02 11:00:00,51.61,46.73,65.05,77.45,78.04,68.53,55.22,67.33,68.69,64.46,74.38,79.85,68.33,62.97
2019-02-02 12:00:00,60.01,47.44,64.85,74.75,76.8,67.72,59.81,66.31,69.36,63.12,69.08,81.78,70.64,71.66
2019-02-02 13:00:00,60.5,44.85,66.19,74.74,76.94,67.02,62.02,68.01,68.46,64.55,70.76,80.18,63.52,72.09
2019-02-02 14:00:00,63.65,51.43,64.73,75.16,77.76,72.25,62.85,70.45,71.81,65.11,71.81,81.49,71.44,75.68
2019-02-02 15:00:00,64.67,49.64,63.21,75.44,79.11,73.38,60.03,72.69,71.82,65.09,69.34,86.16,75.11,74.9
2019-02-02 16:00:00,70.04,55.81,66.76,78.0,80.73,71.34,61.5,75.02,74.16,68.1,74.51,86.28,76.81,75.45
2019-02-02 17:00:00,68.81,55.71,67.16,79.58,82.3,74.35,63.34,76.18,73.27,67.54,73.33,82.41,77.07,79.9
2019-02-02 18:00:00,63.0,54.11,59.19,79.41,83.29,74.09,60.2,73.19,70.09,63.85,63.55,82.36,75.86,78.17
2019-02-02 19:00:00,49.74,53.33,56.36,72.67,81.82,68.55,52.39,60.49,61.51,61.76,45.55,69.42,71.48,68.76
2019-02-02 20:00:00,45.97,38.58,52.21,66.13,79.6,59.92,49.46,56.97,61.8,49.11,56.28,67.16,57.08,67.79
2019-02-02 21:00:00,40.89,38.13,40.03,56.99,75.72,60.36,48.82,59.03,60.6,50.34,37.41,72.2,64.37,70.37
2019-02-02 22:00:00,27.48,32.14,37.49,34.9,60.78,36.13,47.23,62.84,41.26,48.5,17.16,67.61,49.84,70.84
2019-02-02 23:00:00,24.76,31.98,38.92,35.04,47.2,26.6,46.55,61.61,33.45,36.16,15.76,54.63,42.98,72.61
2019-02-03 00:00:00,30.65,38.18,56.44,56.26,49.57,43.44,48.09,72.94,33.0,44.69,47.0,72.2,64.17,71.86
2019-02-03 01:00:00,39.25,42.23,62.11,67.8,69.9,70.19,50.22,72.84,52.76,49.79,65.21,78.58,67.71,73.69
2019-02-03 02:00:00,44.89,49.14,66.05,72.21,72.86,75.86,58.33,71.44,53.51,59.86,68.14,77.29,74.75,76.25
2019-02-03 03:00:00,55.86,53.5,64.77,73.25,75.33,75.51,57.93,72.16,58.52,68.82,69.22,71.05,76.83,78.08
2019-02-03 04:00:00,73.85,60.26,57.0,67.11,73.97,70.72,63.76,74.99,74.95,72.26,51.21,74.68,73.61,78.07
2019-02-03 05:00:00,66.84,63.81,54.96,59.48,68.31,73.23,57.49,69.38,65.91,71.42,57.55,59.44,74.57,74.46
2019-02-03 06:00:00,65.74,61.5,46.07,55.0,57.25,74.69,54.95,72.65,66.36,72.47,37.52,51.0,69.17,75.52
2019-02-03 07:00:00,56.22,50.66,37.38,51.42,56.9,58.86,45.53,53.29,53.84,70.03,22.86,51.56,66.53,57.36
2019-02-03 08:00:00,41.17,32.64,23.28,34.24,47.93,67.94,43.35,42.87,41.69,52.36,5.83,36.41,47.83,32.23
2019-02-03 09:00:00,27.75,9.05,7.19,7.44,35.94,45.39,30.93,28.78,30.1,37.27,5.0,27.99,25.39,6.6
2019-02-03 10:00:00,27.19,13.75,12.91,15.73,33.64,29.73,29.6,13.09,23.76,40.37,15.02,32.04,31.93,21.06
2019-02-03 11:00:00,48.4,28.74,34.92,36.28,41.9,56.19,49.55,38.63,46.38,46.69,39.56,46.01,57.78,39.44
2019-02-03 12:00:00,64.2,44.2,61.6,63.25,60.4,73.01,60.37,58.74,63.86,62.62,60.24,72.7,70.72,62.26
2019-02-03 13:00:00,67.26,51.13,67.51,74.8,73.93,70.29,63.84,61.53,68.22,65.45,67.76,74.56,71.98,70.18
2019-02-03 14:00:00,69.37,50.69,69.26,73.67,71.79,66.84,63.59,65.36,68.27,62.09,69.84,80.12,72.52,67.33
2019-02-03 15:00:00,67.13,51.68,64.67,74.32,73.68,71.35,57.81,72.6,67.62,64.69,70.77,84.25,74.76,74.01
2019-02-03 16:00:00,67.76,56.11,64.01,78.84,79.67,67.59,61.95,73.78,69.92,65.04,70.79,81.36,74.82,77.09
2019-02-03 17:00:00,64.42,56.83,68.45,77.17,78.58,65.39,59.32,71.2,69.74,66.78,62.94,80.9,74.58,76.96
2019-02-03 18:00:00,58.89,53.96,67.56,71.91,77.23,69.92,52.68,69.5,63.86,63.17,54.7,78.0,72.06,75.58
2019-02-03 19:00:00,42.4,45.03,53.93,48.66,69.25,52.8,45.76,54.62,53.2,51.82,32.78,65.1,69.33,65.78
2019-02-03 20:00:00,32.85,33.27,25.06,30.97,54.85,44.24,38.52,35.08,39.82,31.23,18.29,49.03,55.03,52.79
2019-02-03 21:00:00,23.35,21.33,5.87,6.72,49.29,42.79,31.47,9.09,36.46,37.35,6.2,30.5,34.79,22.45
2019-02-03 22:00:00,26.74,17.73,9.61,4.85,28.19,41.11,22.22,3.41,27.62,42.85,5.9,24.68,43.83,18.28
2019-02-03 23:00:00,23.25,18.04,8.3,4.82,8.67,30.06,21.04,3.22,24.92,37.46,3.72,33.0,46.2,8.37
