,28079008,28079016,28079017,28079018,28079024,28079027,28079035,28079039,28079049,28079054,28079058,28079059,28079060
2021-06-01 01:00:00,36.95,38.65,25.34,53.78,17.0,37.28,45.54,41.38,54.22,25.94,39.24,40.86,55.83
2021-06-01 02:00:00,41.06,32.18,46.11,51.79,42.12,47.05,41.02,47.95,51.52,37.57,45.01,34.99,57.68
2021-06-01 03:00:00,43.14,36.04,49.92,57.9,41.59,43.67,49.24,43.9,55.45,33.92,45.22,38.84,55.42
2021-06-01 04:00:00,43.9,38.14,44.38,46.11,36.8,40.73,46.26,48.05,51.36,35.12,34.44,40.0,52.98
2021-06-01 05:00:00,43.77,38.56,41.07,52.19,35.28,35.64,51.65,48.01,52.31,34.98,32.89,41.16,54.73
2021-06-01 06:00:00,40.46,32.75,36.64,56.24,36.28,29.03,51.12,43.9,48.27,31.17,22.52,31.74,49.97
2021-06-01 07:00:00,34.88,30.66,25.02,43.94,28.15,28.55,43.48,41.57,41.37,25.03,14.1,29.61,44.34
2021-06-01 08:00:00,25.27,24.38,14.0,30.82,26.2,19.18,31.62,23.87,33.13,10.53,9.4,25.14,34.79
2021-06-01 09:00:00,13.01,15.48,11.62,20.58,19.3,13.61,17.87,16.96,18.02,6.52,18.15,16.43,19.23
2021-06-01 10:00:00,19.04,18.83,17.81,23.22,20.45,21.61,21.8,19.26,16.71,13.33,27.54,19.77,28.66
2021-06-01 11:00:00,26.9,29.53,22.69,30.16,9.0,26.37,69.0,19.35,30.86,25.58,32.54,25.48,28.82
2021-06-01 12:00:00,31.87,36.58,46.79,45.2,38.85,32.61,42.42,53.0,34.45,30.7,38.73,37.53,32.35
2021-06-01 13:00:00,49.86,55.06,64.86,76.65,68.41,54.37,75.55,53.05,65.9,46.54,54.03,60.97,42.74
2021-06-01 14:00:00,71.6,75.55,73.12,86.88,84.24,81.62,94.51,78.15,89.71,61.55,86.25,85.07,83.51
2021-06-01 15:00:00,73.62,80.29,78.34,90.26,90.96,89.58,98.55,84.27,93.91,64.07,93.65,91.51,88.58
2021-06-01 16:00:00,78.92,85.33,82.53,94.25,94.88,92.41,102.9,86.97,99.71,70.74,96.64,96.85,93.91
2021-06-01 17:00:00,77.52,88.9,83.35,94.04,92.73,96.44,101.3,85.07,100.7,72.46,96.01,99.71,94.17
2021-06-01 18:00:00,74.2,87.28,82.22,89.36,94.12,88.38,101.0,86.98,98.71,69.58,97.65,97.92,93.28
2021-06-01 19:00:00,78.34,86.14,82.9,89.63,95.89,85.98,101.2,85.11,98.35,71.19,96.86,97.03,93.1
2021-06-01 20:00:00,63.0,89.88,83.39,90.93,96.99,88.32,101.3,86.57,100.5,72.67,98.9,96.68,93.52
2021-06-01 21:00:00,72.05,85.92,78.15,83.07,92.51,86.33,96.7,83.24,94.54,70.6,94.11,93.34,90.72
2021-06-01 22:00:00,68.55,84.43,69.72,77.57,87.93,81.19,91.21,80.29,90.26,68.96,89.34,88.74,86.8
2021-06-01 23:00:00,74.69,81.59,63.79,75.88,76.52,78.82,86.49,76.9,86.36,64.46,78.14,83.24,82.9
2021-06-02 00:00:00,72.53,79.66,60.57,78.37,75.82,78.49,86.05,74.72,81.01,56.3,68.24,81.82,81.26
2021-06-02 01:00:00,69.77,71.88,67.61,74.89,66.7,52.88,81.2,76.19,67.92,52.94,49.75,67.84,76.01
2021-06-02 02:00:00,60.99,64.84,65.49,72.6,64.62,38.97,73.63,72.74,54.3,44.18,32.81,47.08,64.1
2021-06-02 03:00:00,53.24,60.26,61.69,66.31,59.94,44.37,73.76,66.7,45.61,47.76,25.02,29.63,45.83
2021-06-02 04:00:00,41.3,50.74,54.68,63.05,56.2,40.6,61.3,64.72,34.49,43.77,15.21,35.21,42.28
2021-06-02 05:00:00,34.86,49.61,43.14,57.55,46.3,43.78,34.71,63.83,26.73,28.55,11.6,43.15,46.47
2021-06-02 06:00:00,35.98,47.86,42.04,50.91,45.2,42.6,41.8,46.2,29.13,37.69,7.92,44.9,22.86
2021-06-02 07:00:00,29.5,29.35,28.11,31.38,32.93,36.76,31.0,28.21,22.65,27.51,5.16,28.22,19.16
2021-06-02 08:00:00,15.21,16.47,12.97,10.58,21.53,30.52,17.08,18.62,14.54,29.49,4.78,22.35,17.04
2021-06-02 09:00:00,13.72,15.24,16.44,15.83,21.6,33.29,13.56,14.69,8.89,30.77,15.04,32.79,21.47
2021-06-02 10:00:00,25.95,25.64,22.79,33.88,25.52,48.33,27.06,17.03,20.75,38.78,35.64,35.36,29.89
2021-06-02 11:00:00,50.4,43.1,44.96,48.68,43.26,52.95,54.19,24.77,51.66,51.13,44.81,45.74,38.29
2021-06-02 12:00:00,66.12,66.44,65.13,66.45,59.78,73.46,72.73,60.3,73.32,62.66,60.05,69.8,51.81
2021-06-02 13:00:00,78.04,79.28,78.08,84.4,81.37,89.7,85.14,75.64,86.37,71.11,74.65,86.76,77.23
2021-06-02 14:00:00,89.18,90.11,88.7,97.71,96.29,97.82,101.8,93.28,99.63,75.35,93.67,97.47,92.37
2021-06-02 15:00:00,101.4,97.35,95.35,105.7,105.5,104.9,115.6,103.3,111.8,78.52,103.2,106.3,106.6
2021-06-02 16:00:00,104.7,98.84,101.8,110.2,109.2,110.3,120.5,109.1,115.6,80.83,108.1,111.0,113.8
2021-06-02 17:00:00,106.6,98.07,104.6,112.3,110.1,111.9,118.8,110.8,118.5,83.34,112.3,115.0,117.8
2021-06-02 18:00:00,109.2,104.7,102.5,113.7,113.4,113.6,121.2,113.2,119.6,83.41,113.3,114.1,118.3
2021-06-02 19:00:00,105.2,103.4,103.9,112.2,113.2,113.4,118.4,109.1,117.2,84.84,112.7,112.6,117.2
2021-06-02 20:00:00,103.4,98.82,100.9,104.0,111.7,112.3,116.7,110.8,109.8,83.76,113.6,110.9,112.2
2021-06-02 21:00:00,93.99,91.55,95.73,105.0,109.9,104.5,108.6,110.3,88.58,85.65,113.9,103.2,110.6
2021-06-02 22:00:00,63.69,88.26,78.36,91.16,102.8,72.62,101.4,95.77,73.15,74.76,68.63,80.69,97.67
2021-06-02 23:00:00,63.99,66.52,46.01,66.66,83.15,45.66,81.92,74.87,73.33,19.49,38.11,76.67,76.1
2021-06-03 00:00:00,36.9,52.48,34.33,58.07,71.5,40.51,67.1,79.56,59.36,22.18,49.32,72.97,69.4
2021-06-03 01:00:00,28.98,45.2,28.55,62.92,72.86,15.21,36.92,68.55,61.83,37.22,42.83,51.27,72.24
2021-06-03 02:00:00,45.96,28.54,34.79,49.37,51.66,38.55,50.64,72.62,47.76,52.47,38.5,33.92,72.64
2021-06-03 03:00:00,70.56,61.13,66.93,79.5,73.02,59.89,79.92,65.5,73.02,51.74,48.05,64.67,62.89
2021-06-03 04:00:00,70.38,72.9,68.19,76.21,70.93,70.55,73.48,71.84,73.52,64.93,39.14,68.53,72.58
2021-06-03 05:00:00,71.35,71.82,66.68,72.69,70.48,70.27,74.56,76.33,76.14,62.62,36.61,74.14,74.4
2021-06-03 06:00:00,69.31,64.25,61.51,70.55,68.51,66.42,76.48,71.63,75.6,57.7,32.75,75.3,74.57
2021-06-03 07:00:00,57.43,67.2,51.28,67.99,67.18,60.86,69.41,70.5,63.64,48.43,32.77,68.8,70.64
2021-06-03 08:00:00,53.36,62.26,42.63,63.11,63.13,48.18,55.48,64.75,60.69,34.43,23.91,59.88,54.6
2021-06-03 09:00:00,53.95,60.59,53.26,62.04,63.08,47.37,54.42,60.22,64.26,45.63,51.62,70.59,60.8
2021-06-03 10:00:00,54.64,63.31,59.98,64.31,62.01,62.03,60.19,62.24,65.28,50.55,62.2,67.89,67.82
2021-06-03 11:00:00,60.5,66.42,65.38,70.24,67.59,78.07,66.88,64.17,71.87,55.72,69.37,77.54,70.21
2021-06-03 12:00:00,70.3,74.05,74.87,78.11,74.52,82.98,77.02,68.85,78.86,54.97,75.41,84.61,81.56
