index,variable,value,lat,lon
2016-01-31,28079004,43.00269179004038,40.4238823,-3.7122567
2016-02-29,28079004,37.28879310344828,40.4238823,-3.7122567
2016-03-31,28079004,40.25403225806452,40.4238823,-3.7122567
2016-04-30,28079004,37.611111111111114,40.4238823,-3.7122567
2016-05-31,28079004,36.784946236559136,40.4238823,-3.7122567
2016-06-30,28079004,40.28611111111111,40.4238823,-3.7122567
2016-07-31,28079004,41.74327956989247,40.4238823,-3.7122567
2016-08-31,28079004,37.168010752688176,40.4238823,-3.7122567
2016-09-30,28079004,57.294444444444444,40.4238823,-3.7122567
2016-10-31,28079004,60.37903225806452,40.4238823,-3.7122567
2016-11-30,28079004,54.18888888888889,40.4238823,-3.7122567
2016-12-31,28079004,61.153225806451616,40.4238823,-3.7122567
2017-01-31,28079004,57.18279569892473,40.4238823,-3.7122567
2017-02-28,28079004,51.0,40.4238823,-3.7122567
2017-03-31,28079004,45.45295698924731,40.4238823,-3.7122567
2017-04-30,28079004,42.03472222222222,40.4238823,-3.7122567
2017-05-31,28079004,40.49596774193548,40.4238823,-3.7122567
2017-06-30,28079004,44.231944444444444,40.4238823,-3.7122567
2017-07-31,28079004,41.920698924731184,40.4238823,-3.7122567
2017-08-31,28079004,36.00268817204301,40.4238823,-3.7122567
2017-09-30,28079004,51.86527777777778,40.4238823,-3.7122567
2017-10-31,28079004,63.708333333333336,40.4238823,-3.7122567
2017-11-30,28079004,66.10138888888889,40.4238823,-3.7122567
2017-12-31,28079004,53.509408602150536,40.4238823,-3.7122567
2018-01-31,28079004,46.80779569892473,40.4238823,-3.7122567
2018-02-28,28079004,48.294642857142854,40.4238823,-3.7122567
2018-03-31,28079004,31.392473118279568,40.4238823,-3.7122567
2018-04-30,28079004,35.861111111111114,40.4238823,-3.7122567
2018-05-31,28079004,36.236559139784944,40.4238823,-3.7122567
2018-06-30,28079004,37.11944444444445,40.4238823,-3.7122567
2018-07-31,28079004,38.090053763440864,40.4238823,-3.7122567
2018-08-31,28079004,41.24596774193548,40.4238823,-3.7122567
2018-09-30,28079004,53.7,40.4238823,-3.7122567
2018-10-31,28079004,47.651881720430104,40.4238823,-3.7122567
2018-11-30,28079004,42.825,40.4238823,-3.7122567
2018-12-31,28079004,55.751344086021504,40.4238823,-3.7122567
2019-01-31,28079004,61.251344086021504,40.4238823,-3.7122567
2019-02-28,28079004,61.845238095238095,40.4238823,-3.7122567
2019-03-31,28079004,44.723118279569896,40.4238823,-3.7122567
2019-04-30,28079004,36.00833333333333,40.4238823,-3.7122567
2019-05-31,28079004,33.31989247311828,40.4238823,-3.7122567
2019-06-30,28079004,36.640277777777776,40.4238823,-3.7122567
2019-07-31,28079004,36.865591397849464,40.4238823,-3.7122567
2019-08-31,28079004,33.87096774193548,40.4238823,-3.7122567
2019-09-30,28079004,35.47638888888889,40.4238823,-3.7122567
2019-10-31,28079004,33.541666666666664,40.4238823,-3.7122567
2019-11-30,28079004,23.9683908045977,40.4238823,-3.7122567
2019-12-31,28079004,40.76747311827957,40.4238823,-3.7122567
2020-01-31,28079004,56.32386363636363,40.4238823,-3.7122567
2020-02-29,28079004,41.44683908045977,40.4238823,-3.7122567
2020-03-31,28079004,20.209302325581394,40.4238823,-3.7122567
2020-04-30,28079004,10.170212765957446,40.4238823,-3.7122567
2020-05-31,28079004,17.633928571428573,40.4238823,-3.7122567
2020-06-30,28079004,19.893055555555556,40.4238823,-3.7122567
2020-07-31,28079004,23.620967741935484,40.4238823,-3.7122567
2020-08-31,28079004,22.266129032258064,40.4238823,-3.7122567
2020-09-30,28079004,29.68888888888889,40.4238823,-3.7122567
2020-10-31,28079004,31.752688172043012,40.4238823,-3.7122567
2020-11-30,28079004,40.1551724137931,40.4238823,-3.7122567
2020-12-31,28079004,32.24596774193548,40.4238823,-3.7122567
2021-01-31,28079004,58.67269439421338,40.4238823,-3.7122567
2021-02-28,28079004,30.81371087928465,40.4238823,-3.7122567
2021-03-31,28079004,31.188172043010752,40.4238823,-3.7122567
2021-04-30,28079004,23.740277777777777,40.4238823,-3.7122567
2021-05-31,28079004,20.836021505376344,40.4238823,-3.7122567
2021-06-30,28079004,22.145833333333332,40.4238823,-3.7122567
2021-07-31,28079004,24.170698924731184,40.4238823,-3.7122567
2021-08-31,28079004,18.4066091954023,40.4238823,-3.7122567
