index,variable,value,lat,lon
2016-01-31,28079008,2.661507402422611,40.4215533,-3.6823158
2016-02-29,28079008,2.7432471264367817,40.4215533,-3.6823158
2016-03-31,28079008,2.4153225806451615,40.4215533,-3.6823158
2016-04-30,28079008,2.015277777777778,40.4215533,-3.6823158
2016-05-31,28079008,1.956989247311828,40.4215533,-3.6823158
2016-06-30,28079008,2.330138888888889,40.4215533,-3.6823158
2016-07-31,28079008,2.3271505376344086,40.4215533,-3.6823158
2016-08-31,28079008,1.9036290322580645,40.4215533,-3.6823158
2016-09-30,28079008,3.496388888888889,40.4215533,-3.6823158
2016-10-31,28079008,5.098521505376344,40.4215533,-3.6823158
2016-11-30,28079008,3.845555555555556,40.4215533,-3.6823158
2016-12-31,28079008,4.3029301075268815,40.4215533,-3.6823158
2017-01-31,28079008,4.16491935483871,40.4215533,-3.6823158
2017-02-28,28079008,2.6169642857142854,40.4215533,-3.6823158
2017-03-31,28079008,3.4698924731182794,40.4215533,-3.6823158
2017-04-30,28079008,2.3281944444444442,40.4215533,-3.6823158
2017-05-31,28079008,2.1565860215053765,40.4215533,-3.6823158
2017-06-30,28079008,2.319027777777778,40.4215533,-3.6823158
2017-07-31,28079008,2.472983870967742,40.4215533,-3.6823158
2017-08-31,28079008,2.300537634408602,40.4215533,-3.6823158
2017-09-30,28079008,3.357083333333333,40.4215533,-3.6823158
2017-10-31,28079008,5.345967741935484,40.4215533,-3.6823158
2017-11-30,28079008,6.1130555555555555,40.4215533,-3.6823158
2017-12-31,28079008,3.881451612903226,40.4215533,-3.6823158
2018-01-31,28079008,3.225,40.4215533,-3.6823158
2018-02-28,28079008,2.6648809523809525,40.4215533,-3.6823158
2018-03-31,28079008,1.3678763440860215,40.4215533,-3.6823158
2018-04-30,28079008,1.7556944444444442,40.4215533,-3.6823158
2018-05-31,28079008,1.958736559139785,40.4215533,-3.6823158
2018-06-30,28079008,1.9095833333333334,40.4215533,-3.6823158
2018-07-31,28079008,2.338037634408602,40.4215533,-3.6823158
2018-08-31,28079008,2.299731182795699,40.4215533,-3.6823158
2018-09-30,28079008,3.270972222222222,40.4215533,-3.6823158
2018-10-31,28079008,3.825,40.4215533,-3.6823158
2018-11-30,28079008,2.9341666666666666,40.4215533,-3.6823158
2018-12-31,28079008,4.4750000000000005,40.4215533,-3.6823158
2019-01-31,28079008,4.002150537634408,40.4215533,-3.6823158
2019-02-28,28079008,3.502827380952381,40.4215533,-3.6823158
2019-03-31,28079008,2.0663978494623656,40.4215533,-3.6823158
2019-04-30,28079008,1.5229166666666667,40.4215533,-3.6823158
2019-05-31,28079008,2.7913978494623657,40.4215533,-3.6823158
2019-06-30,28079008,3.0520833333333335,40.4215533,-3.6823158
2019-07-31,28079008,1.748493543758967,40.4215533,-3.6823158
2019-08-31,28079008,5.631252747252747,40.4215533,-3.6823158
