index,variable,value,lat,lon
2016-01-31,28079008,19.98384925975774,40.4215533,-3.6823158
2016-02-29,28079008,25.94683908045977,40.4215533,-3.6823158
2016-03-31,28079008,17.030913978494624,40.4215533,-3.6823158
2016-04-30,28079008,12.143055555555556,40.4215533,-3.6823158
2016-05-31,28079008,14.634408602150538,40.4215533,-3.6823158
2016-06-30,28079008,23.108333333333334,40.4215533,-3.6823158
2016-07-31,28079008,26.009408602150536,40.4215533,-3.6823158
2016-08-31,28079008,25.510752688172044,40.4215533,-3.6823158
2016-09-30,28079008,28.275,40.4215533,-3.6823158
2016-10-31,28079008,28.016129032258064,40.4215533,-3.6823158
2016-11-30,28079008,19.343055555555555,40.4215533,-3.6823158
2016-12-31,28079008,22.553763440860216,40.4215533,-3.6823158
2017-01-31,28079008,20.131720430107528,40.4215533,-3.6823158
2017-02-28,28079008,25.074404761904763,40.4215533,-3.6823158
2017-03-31,28079008,19.083333333333332,40.4215533,-3.6823158
2017-04-30,28079008,19.058333333333334,40.4215533,-3.6823158
2017-05-31,28079008,19.762096774193548,40.4215533,-3.6823158
2017-06-30,28079008,26.944444444444443,40.4215533,-3.6823158
2017-07-31,28079008,21.733870967741936,40.4215533,-3.6823158
2017-08-31,28079008,19.52016129032258,40.4215533,-3.6823158
2017-09-30,28079008,14.290277777777778,40.4215533,-3.6823158
2017-10-31,28079008,16.403225806451612,40.4215533,-3.6823158
2017-11-30,28079008,16.631944444444443,40.4215533,-3.6823158
2017-12-31,28079008,13.973118279569892,40.4215533,-3.6823158
2018-01-31,28079008,13.490591397849462,40.4215533,-3.6823158
2018-02-28,28079008,12.101190476190476,40.4215533,-3.6823158
2018-03-31,28079008,6.989247311827957,40.4215533,-3.6823158
2018-04-30,28079008,11.963888888888889,40.4215533,-3.6823158
2018-05-31,28079008,10.260752688172044,40.4215533,-3.6823158
2018-06-30,28079008,22.620833333333334,40.4215533,-3.6823158
2018-07-31,28079008,29.598118279569892,40.4215533,-3.6823158
2018-08-31,28079008,42.08467741935484,40.4215533,-3.6823158
2018-09-30,28079008,33.020833333333336,40.4215533,-3.6823158
2018-10-31,28079008,20.438172043010752,40.4215533,-3.6823158
2018-11-30,28079008,17.67222222222222,40.4215533,-3.6823158
2018-12-31,28079008,27.470833333333335,40.4215533,-3.6823158
2019-01-31,28079008,25.587365591397848,40.4215533,-3.6823158
2019-02-28,28079008,30.566964285714285,40.4215533,-3.6823158
2019-03-31,28079008,25.501344086021504,40.4215533,-3.6823158
2019-04-30,28079008,14.540277777777778,40.4215533,-3.6823158
2019-05-31,28079008,15.012096774193548,40.4215533,-3.6823158
2019-06-30,28079008,25.440277777777776,40.4215533,-3.6823158
2019-07-31,28079008,29.781922525107603,40.4215533,-3.6823158
2019-08-31,28079008,16.993406593406593,40.4215533,-3.6823158
2019-09-30,28079008,18.255555555555556,40.4215533,-3.6823158
2019-10-31,28079008,22.161290322580644,40.4215533,-3.6823158
2019-11-30,28079008,11.26388888888889,40.4215533,-3.6823158
2019-12-31,28079008,16.455645161290324,40.4215533,-3.6823158
2020-01-31,28079008,23.696236559139784,40.4215533,-3.6823158
2020-02-29,28079008,29.660919540229884,40.4215533,-3.6823158
2020-03-31,28079008,13.786290322580646,40.4215533,-3.6823158
2020-04-30,28079008,11.019444444444444,40.4215533,-3.6823158
2020-05-31,28079008,18.400537634408604,40.4215533,-3.6823158
2020-06-30,28079008,25.497409326424872,40.4215533,-3.6823158
2020-07-31,28079008,23.46164199192463,40.4215533,-3.6823158
2020-08-31,28079008,18.282258064516128,40.4215533,-3.6823158
2020-09-30,28079008,18.40138888888889,40.4215533,-3.6823158
