index,variable,value,lat,lon
2016-01-31,28079004,45.97173620457604,40.4238823,-3.7122567
2016-02-29,28079004,35.89224137931034,40.4238823,-3.7122567
2016-03-31,28079004,24.52728494623656,40.4238823,-3.7122567
2016-04-30,28079004,20.177777777777777,40.4238823,-3.7122567
2016-05-31,28079004,17.118279569892472,40.4238823,-3.7122567
2016-06-30,28079004,17.74861111111111,40.4238823,-3.7122567
2016-07-31,28079004,11.275537634408602,40.4238823,-3.7122567
2016-08-31,28079004,8.141397849462365,40.4238823,-3.7122567
2016-09-30,28079004,29.551388888888887,40.4238823,-3.7122567
2016-10-31,28079004,61.581989247311824,40.4238823,-3.7122567
2016-11-30,28079004,58.66111111111111,40.4238823,-3.7122567
2016-12-31,28079004,107.19086021505376,40.4238823,-3.7122567
2017-01-31,28079004,70.16397849462365,40.4238823,-3.7122567
2017-02-28,28079004,42.370535714285715,40.4238823,-3.7122567
2017-03-31,28079004,35.965053763440864,40.4238823,-3.7122567
2017-04-30,28079004,21.68611111111111,40.4238823,-3.7122567
2017-05-31,28079004,15.48521505376344,40.4238823,-3.7122567
2017-06-30,28079004,13.86111111111111,40.4238823,-3.7122567
2017-07-31,28079004,14.744623655913978,40.4238823,-3.7122567
2017-08-31,28079004,10.227150537634408,40.4238823,-3.7122567
2017-09-30,28079004,30.043055555555554,40.4238823,-3.7122567
2017-10-31,28079004,60.891129032258064,40.4238823,-3.7122567
2017-11-30,28079004,86.88055555555556,40.4238823,-3.7122567
2017-12-31,28079004,65.97755376344087,40.4238823,-3.7122567
2018-01-31,28079004,53.314516129032256,40.4238823,-3.7122567
2018-02-28,28079004,32.33184523809524,40.4238823,-3.7122567
2018-03-31,28079004,7.525537634408602,40.4238823,-3.7122567
2018-04-30,28079004,12.065277777777778,40.4238823,-3.7122567
2018-05-31,28079004,8.803763440860216,40.4238823,-3.7122567
2018-06-30,28079004,11.504166666666666,40.4238823,-3.7122567
2018-07-31,28079004,10.733870967741936,40.4238823,-3.7122567
2018-08-31,28079004,12.004032258064516,40.4238823,-3.7122567
2018-09-30,28079004,23.54722222222222,40.4238823,-3.7122567
2018-10-31,28079004,36.850806451612904,40.4238823,-3.7122567
2018-11-30,28079004,34.352777777777774,40.4238823,-3.7122567
2018-12-31,28079004,82.80779569892474,40.4238823,-3.7122567
2019-01-31,28079004,77.45967741935483,40.4238823,-3.7122567
2019-02-28,28079004,61.720238095238095,40.4238823,-3.7122567
2019-03-31,28079004,23.866935483870968,40.4238823,-3.7122567
2019-04-30,28079004,12.352777777777778,40.4238823,-3.7122567
2019-05-31,28079004,10.436827956989248,40.4238823,-3.7122567
2019-06-30,28079004,9.927777777777777,40.4238823,-3.7122567
2019-07-31,28079004,8.870967741935484,40.4238823,-3.7122567
2019-08-31,28079004,8.245967741935484,40.4238823,-3.7122567
2019-09-30,28079004,15.67361111111111,40.4238823,-3.7122567
2019-10-31,28079004,29.125,40.4238823,-3.7122567
2019-11-30,28079004,12.772988505747126,40.4238823,-3.7122567
2019-12-31,28079004,32.873655913978496,40.4238823,-3.7122567
2020-01-31,28079004,61.61174242424242,40.4238823,-3.7122567
2020-02-29,28079004,34.04022988505747,40.4238823,-3.7122567
