,28079008,28079024,28079055
2020-06-01 01:00:00,1.38,1.18,1.12
2020-06-01 02:00:00,1.38,1.19,1.12
2020-06-01 03:00:00,1.39,1.2,1.11
2020-06-01 04:00:00,1.39,1.19,1.12
2020-06-01 05:00:00,1.39,1.19,1.13
2020-06-01 06:00:00,1.39,1.23,1.12
2020-06-01 07:00:00,1.4,1.22,1.17
2020-06-01 08:00:00,1.46,1.28,1.2
2020-06-01 09:00:00,1.53,1.57,1.18
2020-06-01 10:00:00,1.5,1.29,1.16
2020-06-01 11:00:00,1.61,1.26,1.16
2020-06-01 12:00:00,1.59,1.38,1.17
2020-06-01 13:00:00,0.3,1.33,1.18
2020-06-01 14:00:00,1.49,1.29,1.24
2020-06-01 15:00:00,1.51,1.27,1.24
2020-06-01 16:00:00,1.46,1.21,1.22
2020-06-01 17:00:00,1.4,1.18,1.17
2020-06-01 18:00:00,1.4,1.18,1.16
2020-06-01 19:00:00,1.4,1.17,1.15
2020-06-01 20:00:00,1.4,1.17,1.17
2020-06-01 21:00:00,1.4,1.18,1.14
2020-06-01 22:00:00,1.41,1.18,1.13
2020-06-01 23:00:00,1.42,1.19,1.15
2020-06-02 00:00:00,1.44,1.19,1.23
2020-06-02 01:00:00,1.49,1.19,1.48
2020-06-02 02:00:00,1.51,1.19,1.4
2020-06-02 03:00:00,1.47,1.21,1.24
2020-06-02 04:00:00,1.48,1.24,1.2
2020-06-02 05:00:00,1.5,1.24,1.18
2020-06-02 06:00:00,1.43,1.23,1.21
2020-06-02 07:00:00,1.47,1.23,1.27
2020-06-02 08:00:00,1.54,1.23,1.24
2020-06-02 09:00:00,1.59,1.3,1.24
2020-06-02 10:00:00,1.53,1.4,1.21
2020-06-02 11:00:00,1.51,1.33,1.19
2020-06-02 12:00:00,1.49,1.32,1.2
2020-06-02 13:00:00,1.5,1.3,1.2
2020-06-02 14:00:00,1.52,1.25,1.27
2020-06-02 15:00:00,1.41,1.2,1.19
2020-06-02 16:00:00,1.39,1.19,1.17
2020-06-02 17:00:00,1.39,1.18,1.16
2020-06-02 18:00:00,1.42,1.18,1.13
2020-06-02 19:00:00,1.42,1.17,1.13
2020-06-02 20:00:00,1.42,1.16,1.13
