,28079008,28079024,28079055
2018-12-04 07:00:00,1.66,1.43,1.56
2018-12-04 08:00:00,1.74,1.44,1.62
2018-12-04 09:00:00,1.84,1.46,1.63
2018-12-04 10:00:00,1.99,1.47,1.68
2018-12-04 11:00:00,1.71,1.53,1.72
2018-12-04 12:00:00,1.69,1.62,1.63
2018-12-04 13:00:00,1.77,1.68,1.49
2018-12-04 14:00:00,2.04,1.6,1.43
2018-12-04 15:00:00,1.85,1.5,1.44
2018-12-04 16:00:00,1.79,1.64,1.47
2018-12-04 17:00:00,1.83,1.57,1.47
2018-12-04 18:00:00,1.87,1.51,1.54
2018-12-04 19:00:00,2.11,1.63,1.76
2018-12-04 20:00:00,2.7,1.69,2.16
2018-12-04 21:00:00,2.93,1.68,2.23
2018-12-04 22:00:00,3.29,1.68,1.82
2018-12-04 23:00:00,2.68,1.69,1.91
2018-12-05 00:00:00,2.1,1.71,1.71
2018-12-05 01:00:00,1.77,1.67,1.49
2018-12-05 02:00:00,1.72,1.68,1.55
2018-12-05 03:00:00,1.7,1.63,1.51
2018-12-05 04:00:00,1.64,1.53,1.57
2018-12-05 05:00:00,1.64,1.52,1.58
2018-12-05 06:00:00,1.67,1.53,1.59
2018-12-05 07:00:00,1.68,1.5,1.55
2018-12-05 08:00:00,1.72,1.48,1.53
2018-12-05 09:00:00,1.79,1.51,1.55
2018-12-05 10:00:00,1.99,1.53,1.52
2018-12-05 11:00:00,1.76,1.55,1.67
2018-12-05 12:00:00,1.7,1.55,1.63
2018-12-05 13:00:00,1.69,1.59,1.52
2018-12-05 14:00:00,1.67,1.51,1.57
2018-12-05 15:00:00,1.73,1.38,1.49
2018-12-05 16:00:00,1.68,1.39,1.46
2018-12-05 17:00:00,1.7,1.41,1.51
2018-12-05 18:00:00,1.88,1.48,1.54
2018-12-05 19:00:00,2.16,1.34,1.69
2018-12-05 20:00:00,2.32,1.49,1.84
2018-12-05 21:00:00,2.9,1.5,1.94
2018-12-05 22:00:00,3.3,1.47,1.91
2018-12-05 23:00:00,2.58,1.42,1.75
2018-12-06 00:00:00,2.22,1.43,1.67
2018-12-06 01:00:00,2.04,1.46,1.63
2018-12-06 02:00:00,1.85,1.44,1.56
2018-12-06 03:00:00,1.84,1.47,1.66
2018-12-06 04:00:00,1.92,1.46,1.73
2018-12-06 05:00:00,2.06,1.51,1.63
2018-12-06 06:00:00,1.94,1.5,1.67
2018-12-06 07:00:00,1.83,1.5,1.67
2018-12-06 08:00:00,1.69,1.5,1.66
2018-12-06 09:00:00,1.76,1.53,1.58
2018-12-06 10:00:00,1.82,1.54,1.77
2018-12-06 11:00:00,1.73,1.54,1.57
2018-12-06 12:00:00,2.07,1.5,1.67
2018-12-06 13:00:00,1.64,1.46,1.72
2018-12-06 14:00:00,1.58,1.48,1.61
2018-12-06 15:00:00,1.74,1.39,1.43
2018-12-06 16:00:00,1.74,1.33,1.41
2018-12-06 17:00:00,1.73,1.32,1.42
2018-12-06 18:00:00,1.87,1.33,1.82
2018-12-06 19:00:00,1.91,1.4,1.77
2018-12-06 20:00:00,1.94,1.51,1.92
2018-12-06 21:00:00,2.25,1.61,1.82
2018-12-06 22:00:00,2.45,1.54,1.74
2018-12-06 23:00:00,2.2,1.52,1.68
2018-12-07 00:00:00,1.8,1.48,1.79
2018-12-07 01:00:00,1.69,1.41,1.97
2018-12-07 02:00:00,1.71,1.48,1.63
2018-12-07 03:00:00,1.65,1.44,1.49
2018-12-07 04:00:00,1.61,1.42,1.53
2018-12-07 05:00:00,1.6,1.41,1.54
2018-12-07 06:00:00,1.6,1.41,1.57
2018-12-07 07:00:00,1.59,1.42,1.5
2018-12-07 08:00:00,1.62,1.43,1.59
2018-12-07 09:00:00,1.66,1.44,1.67
2018-12-07 10:00:00,1.71,1.44,1.59
2018-12-07 11:00:00,1.85,1.46,1.54
2018-12-07 12:00:00,1.74,1.52,1.59
2018-12-07 13:00:00,1.95,1.61,1.51
2018-12-07 14:00:00,2.37,1.83,1.57
2018-12-07 15:00:00,3.07,2.35,2.53
2018-12-07 16:00:00,2.15,1.8,2.53
2018-12-07 17:00:00,2.11,1.71,2.48
2018-12-07 18:00:00,2.28,1.53,2.14
2018-12-07 19:00:00,2.27,1.75,1.74
2018-12-07 20:00:00,2.43,1.4,1.98
2018-12-07 21:00:00,1.79,1.26,1.67
2018-12-07 22:00:00,1.66,1.23,1.53
2018-12-07 23:00:00,1.76,1.22,1.66
2018-12-08 00:00:00,1.63,1.22,1.82
2018-12-08 01:00:00,1.58,1.22,1.8
2018-12-08 02:00:00,1.56,1.22,1.69
2018-12-08 03:00:00,1.62,1.22,1.76
2018-12-08 04:00:00,1.92,1.23,1.77
2018-12-08 05:00:00,1.95,1.23,1.89
2018-12-08 06:00:00,1.76,1.24,1.91
2018-12-08 07:00:00,2.03,1.27,1.86
2018-12-08 08:00:00,2.07,1.73,1.86
2018-12-08 09:00:00,2.16,1.96,1.94
2018-12-08 10:00:00,2.06,2.09,2.09
2018-12-08 11:00:00,1.91,1.46,1.75
2018-12-08 12:00:00,2.01,1.86,1.97
2018-12-08 13:00:00,1.83,1.7,1.83
2018-12-08 14:00:00,1.76,1.55,1.5
2018-12-08 15:00:00,1.73,1.42,1.48
2018-12-08 16:00:00,1.74,1.34,1.5
2018-12-08 17:00:00,1.77,1.33,1.57
2018-12-08 18:00:00,1.86,1.41,1.86
2018-12-08 19:00:00,2.08,1.42,2.01
2018-12-08 20:00:00,2.43,1.37,1.9
2018-12-08 21:00:00,2.12,1.31,1.99
2018-12-08 22:00:00,1.88,1.34,2.13
2018-12-08 23:00:00,1.88,1.33,1.92
2018-12-09 00:00:00,1.87,1.34,1.98
2018-12-09 01:00:00,2.2,1.34,1.95
2018-12-09 02:00:00,2.42,1.35,1.93
2018-12-09 03:00:00,2.45,1.35,1.9
2018-12-09 04:00:00,2.31,1.37,1.84
2018-12-09 05:00:00,2.14,1.35,2.0
2018-12-09 06:00:00,2.02,1.33,1.92
2018-12-09 07:00:00,1.97,1.35,1.83
2018-12-09 08:00:00,2.03,1.42,2.01
2018-12-09 09:00:00,1.95,1.49,1.96
2018-12-09 10:00:00,2.01,1.49,1.97
2018-12-09 11:00:00,1.93,1.54,2.01
2018-12-09 12:00:00,1.82,1.57,1.72
2018-12-09 13:00:00,1.91,1.53,1.61
2018-12-09 14:00:00,1.93,1.51,1.59
2018-12-09 15:00:00,1.86,1.48,1.57
2018-12-09 16:00:00,1.83,1.45,1.58
2018-12-09 17:00:00,1.83,1.42,1.55
2018-12-09 18:00:00,1.91,1.4,1.54
2018-12-09 19:00:00,1.95,1.4,1.76
2018-12-09 20:00:00,2.08,1.42,1.83
2018-12-09 21:00:00,2.73,1.47,1.93
2018-12-09 22:00:00,2.78,1.42,2.05
2018-12-09 23:00:00,2.8,1.43,2.1
2018-12-10 00:00:00,2.41,1.49,2.15
2018-12-10 01:00:00,2.11,1.48,2.21
2018-12-10 02:00:00,2.24,1.48,2.22
2018-12-10 03:00:00,2.28,1.37,2.27
2018-12-10 04:00:00,2.4,1.39,2.29
2018-12-10 05:00:00,2.32,1.4,2.37
2018-12-10 06:00:00,2.16,1.4,2.36
2018-12-10 07:00:00,2.27,1.35,2.08
2018-12-10 08:00:00,2.25,1.35,2.14
2018-12-10 09:00:00,2.46,1.35,2.18
2018-12-10 10:00:00,2.45,1.36,1.94
2018-12-10 11:00:00,1.95,1.39,1.95
2018-12-10 12:00:00,1.78,1.47,1.82
2018-12-10 13:00:00,1.86,1.54,1.65
2018-12-10 14:00:00,2.05,1.5,1.51
2018-12-10 15:00:00,2.07,1.38,1.58
2018-12-10 16:00:00,2.03,1.42,1.49
2018-12-10 17:00:00,2.1,1.38,1.59
2018-12-10 18:00:00,2.12,1.34,1.7
2018-12-10 19:00:00,2.34,1.33,1.92
2018-12-10 20:00:00,2.4,1.42,1.97
2018-12-10 21:00:00,2.18,1.36,2.01
2018-12-10 22:00:00,2.18,1.32,1.93
2018-12-10 23:00:00,2.45,1.4,1.96
2018-12-11 00:00:00,2.04,1.39,1.81
2018-12-11 01:00:00,1.93,1.41,1.59
2018-12-11 02:00:00,1.92,1.4,1.5
2018-12-11 03:00:00,1.78,1.37,1.53
2018-12-11 04:00:00,1.74,1.34,1.52
2018-12-11 05:00:00,1.69,1.31,1.54
2018-12-11 06:00:00,1.66,1.31,1.55
2018-12-11 07:00:00,1.81,1.32,1.53
2018-12-11 08:00:00,1.95,1.31,1.64
2018-12-11 09:00:00,1.89,1.33,1.73
2018-12-11 10:00:00,1.88,1.36,1.59
2018-12-11 11:00:00,1.83,1.38,1.73
2018-12-11 12:00:00,1.84,1.41,1.58
2018-12-11 13:00:00,1.79,1.38,1.51
2018-12-11 14:00:00,1.78,1.33,1.5
2018-12-11 15:00:00,1.78,1.35,1.55
2018-12-11 16:00:00,2.08,1.43,1.67
2018-12-11 17:00:00,2.46,1.51,2.33
2018-12-11 18:00:00,2.58,1.34,2.3
2018-12-11 19:00:00,2.04,1.4,2.53
2018-12-11 20:00:00,2.12,1.41,2.29
2018-12-11 21:00:00,2.0,1.36,2.18
2018-12-11 22:00:00,1.91,1.34,2.6
2018-12-11 23:00:00,1.83,1.34,2.81
2018-12-12 00:00:00,1.89,1.38,2.44
2018-12-12 01:00:00,2.26,1.36,2.08
2018-12-12 02:00:00,2.84,1.37,2.05
2018-12-12 03:00:00,3.19,1.38,2.15
2018-12-12 04:00:00,2.7,1.39,2.11
2018-12-12 05:00:00,2.29,1.38,2.09
2018-12-12 06:00:00,1.94,1.4,2.07
2018-12-12 07:00:00,1.9,1.44,1.79
2018-12-12 08:00:00,1.95,1.47,1.85
2018-12-12 09:00:00,1.94,1.49,1.8
2018-12-12 10:00:00,1.95,1.53,1.73
2018-12-12 11:00:00,1.94,1.53,1.69
2018-12-12 12:00:00,1.9,1.47,1.64
2018-12-12 13:00:00,2.03,1.41,1.67
2018-12-12 14:00:00,1.84,1.33,1.77
2018-12-12 15:00:00,1.75,1.28,1.71
2018-12-12 16:00:00,1.79,1.26,1.7
2018-12-12 17:00:00,1.74,1.26,1.7
2018-12-12 18:00:00,1.74,1.25,1.67
2018-12-12 19:00:00,1.74,1.25,1.61
2018-12-12 20:00:00,1.68,1.2,1.58
2018-12-12 21:00:00,1.66,1.19,1.6
2018-12-12 22:00:00,1.66,1.19,1.54
2018-12-12 23:00:00,1.66,1.19,1.55
2018-12-13 00:00:00,1.63,1.19,1.41
2018-12-13 01:00:00,1.62,1.18,1.39
2018-12-13 02:00:00,1.61,1.18,1.38
2018-12-13 03:00:00,1.6,1.17,1.38
2018-12-13 04:00:00,1.58,1.16,1.36
2018-12-13 05:00:00,1.61,1.17,1.45
2018-12-13 06:00:00,1.59,1.19,1.69
2018-12-13 07:00:00,1.59,1.2,1.54
2018-12-13 08:00:00,1.79,1.29,1.72
2018-12-13 09:00:00,1.74,1.34,1.76
2018-12-13 10:00:00,1.72,1.3,1.6
2018-12-13 11:00:00,1.64,1.27,1.35
2018-12-13 12:00:00,1.64,1.24,1.35
2018-12-13 13:00:00,1.63,1.23,1.35
2018-12-13 14:00:00,1.64,1.23,1.34
2018-12-13 15:00:00,1.63,1.23,1.34
2018-12-13 16:00:00,1.62,1.24,1.35
2018-12-13 17:00:00,1.62,1.24,1.35
2018-12-13 18:00:00,1.62,1.24,1.36
2018-12-13 19:00:00,1.66,1.24,1.37
2018-12-13 20:00:00,1.66,1.24,1.5
2018-12-13 21:00:00,1.68,1.24,1.52
2018-12-13 22:00:00,1.67,1.24,1.52
2018-12-13 23:00:00,1.65,1.24,1.52
2018-12-14 00:00:00,1.63,1.24,1.44
2018-12-14 01:00:00,1.63,1.24,1.38
2018-12-14 02:00:00,1.74,1.25,1.53
2018-12-14 03:00:00,1.68,1.25,1.59
2018-12-14 04:00:00,1.63,1.25,1.53
2018-12-14 05:00:00,1.61,1.25,1.68
2018-12-14 06:00:00,1.6,1.24,1.54
2018-12-14 07:00:00,1.63,1.25,1.56
2018-12-14 08:00:00,1.64,1.24,1.69
2018-12-14 09:00:00,1.68,1.25,1.75
2018-12-14 10:00:00,1.7,1.25,1.96
2018-12-14 11:00:00,1.66,1.24,1.71
2018-12-14 12:00:00,1.65,1.24,1.39
2018-12-14 13:00:00,1.66,1.24,1.37
2018-12-14 14:00:00,1.64,1.24,1.36
2018-12-14 15:00:00,1.65,1.25,1.37
2018-12-14 16:00:00,1.66,1.24,1.36
2018-12-14 17:00:00,1.65,1.24,1.36
2018-12-14 18:00:00,1.65,1.25,1.37
2018-12-14 19:00:00,1.68,1.25,1.43
2018-12-14 20:00:00,1.72,1.25,1.55
2018-12-14 21:00:00,1.72,1.25,1.51
2018-12-14 22:00:00,1.75,1.25,1.69
2018-12-14 23:00:00,1.75,1.25,1.62
2018-12-15 00:00:00,1.72,1.26,1.77
2018-12-15 01:00:00,1.73,1.38,1.71
2018-12-15 02:00:00,1.79,1.48,1.72
2018-12-15 03:00:00,1.84,1.48,1.73
2018-12-15 04:00:00,1.77,1.5,1.69
2018-12-15 05:00:00,1.79,1.47,1.76
2018-12-15 06:00:00,2.27,1.5,1.78
2018-12-15 07:00:00,2.4,1.51,1.76
2018-12-15 08:00:00,2.55,1.52,1.8
2018-12-15 09:00:00,2.32,1.48,1.85
2018-12-15 10:00:00,2.21,1.48,1.85
2018-12-15 11:00:00,2.45,1.88,1.96
2018-12-15 12:00:00,2.14,1.95,1.73
2018-12-15 13:00:00,2.05,1.68,1.69
2018-12-15 14:00:00,1.94,1.53,1.62
2018-12-15 15:00:00,1.84,1.42,1.77
2018-12-15 16:00:00,1.75,1.4,1.67
2018-12-15 17:00:00,1.69,1.3,1.46
2018-12-15 18:00:00,1.62,1.19,1.43
2018-12-15 19:00:00,1.62,1.18,1.4
2018-12-15 20:00:00,1.62,1.17,1.38
2018-12-15 21:00:00,1.61,1.17,1.37
2018-12-15 22:00:00,1.62,1.17,1.38
2018-12-15 23:00:00,1.6,1.17,1.38
2018-12-16 00:00:00,1.59,1.17,1.38
2018-12-16 01:00:00,1.58,1.18,1.37
2018-12-16 02:00:00,1.57,1.18,1.37
2018-12-16 03:00:00,1.58,1.18,1.36
2018-12-16 04:00:00,1.57,1.17,1.37
2018-12-16 05:00:00,1.57,1.17,1.36
2018-12-16 06:00:00,1.58,1.18,1.37
2018-12-16 07:00:00,1.57,1.16,1.36
2018-12-16 08:00:00,1.56,1.15,1.44
2018-12-16 09:00:00,1.56,1.16,1.42
2018-12-16 10:00:00,1.6,1.17,1.42
2018-12-16 11:00:00,1.64,1.18,1.94
2018-12-16 12:00:00,1.62,1.17,1.53
2018-12-16 13:00:00,1.59,1.16,1.38
2018-12-16 14:00:00,1.81,1.15,1.37
2018-12-16 15:00:00,1.58,1.15,1.35
2018-12-16 16:00:00,1.57,1.15,1.34
2018-12-16 17:00:00,1.57,1.16,1.36
2018-12-16 18:00:00,1.59,1.16,1.35
2018-12-16 19:00:00,1.61,1.16,1.35
2018-12-16 20:00:00,1.61,1.16,1.36
2018-12-16 21:00:00,1.62,1.17,1.36
2018-12-16 22:00:00,1.64,1.18,1.36
2018-12-16 23:00:00,1.63,1.18,1.37
2018-12-17 00:00:00,1.67,1.18,1.35
2018-12-17 01:00:00,1.61,1.19,1.35
2018-12-17 02:00:00,1.6,1.19,1.35
2018-12-17 03:00:00,1.59,1.19,1.35
2018-12-17 04:00:00,1.59,1.18,1.61
2018-12-17 05:00:00,1.62,1.18,1.6
2018-12-17 06:00:00,1.63,1.18,1.7
2018-12-17 07:00:00,1.63,1.18,1.7
2018-12-17 08:00:00,1.72,1.19,1.8
2018-12-17 09:00:00,2.01,1.22,1.92
2018-12-17 10:00:00,2.11,1.24,1.63
2018-12-17 11:00:00,2.3,1.37,1.57
2018-12-17 12:00:00,2.41,1.84,1.55
2018-12-17 13:00:00,2.15,1.66,1.57
2018-12-17 14:00:00,1.72,1.62,1.49
2018-12-17 15:00:00,1.71,1.32,1.44
2018-12-17 16:00:00,1.67,1.27,1.48
2018-12-17 17:00:00,1.66,1.31,1.48
2018-12-17 18:00:00,1.69,1.34,1.43
2018-12-17 19:00:00,1.82,1.33,1.47
2018-12-17 20:00:00,1.83,1.35,1.49
2018-12-17 21:00:00,1.79,1.32,1.54
2018-12-17 22:00:00,1.9,1.33,1.6
2018-12-17 23:00:00,1.91,1.32,1.78
2018-12-18 00:00:00,1.81,1.33,1.58
2018-12-18 01:00:00,1.83,1.34,1.5
2018-12-18 02:00:00,1.74,1.32,1.51
2018-12-18 03:00:00,1.69,1.34,1.46
2018-12-18 04:00:00,1.66,1.34,1.48
2018-12-18 05:00:00,1.65,1.36,1.56
2018-12-18 06:00:00,1.67,1.37,1.5
2018-12-18 07:00:00,1.67,1.4,1.57
2018-12-18 08:00:00,1.73,1.41,1.62
2018-12-18 09:00:00,1.79,1.4,1.62
2018-12-18 10:00:00,1.8,1.38,1.59
2018-12-18 11:00:00,1.73,1.37,1.48
2018-12-18 12:00:00,1.78,1.36,1.56
2018-12-18 13:00:00,1.74,1.36,1.51
2018-12-18 14:00:00,1.77,1.33,1.59
2018-12-18 15:00:00,1.81,1.61,1.52
2018-12-18 16:00:00,2.25,1.67,1.54
2018-12-18 17:00:00,2.41,1.71,2.8
2018-12-18 18:00:00,3.21,1.47,2.93
2018-12-18 19:00:00,2.54,1.54,1.91
2018-12-18 20:00:00,1.91,1.52,1.59
2018-12-18 21:00:00,1.87,1.48,1.7
2018-12-18 22:00:00,1.8,1.48,1.65
2018-12-18 23:00:00,1.99,1.47,1.66
2018-12-19 00:00:00,2.05,1.43,1.59
2018-12-19 01:00:00,2.07,1.4,1.55
2018-12-19 02:00:00,1.95,1.42,1.55
2018-12-19 03:00:00,1.89,1.47,1.58
2018-12-19 04:00:00,1.91,1.48,1.55
2018-12-19 05:00:00,2.04,1.47,1.56
2018-12-19 06:00:00,1.94,1.38,1.58
2018-12-19 07:00:00,1.7,1.26,1.58
2018-12-19 08:00:00,1.7,1.21,1.49
2018-12-19 09:00:00,1.69,1.22,1.52
2018-12-19 10:00:00,1.69,1.22,1.52
2018-12-19 11:00:00,1.7,1.21,1.48
2018-12-19 12:00:00,1.69,1.21,1.46
2018-12-19 13:00:00,1.66,1.21,1.45
2018-12-19 14:00:00,1.67,1.2,1.42
2018-12-19 15:00:00,1.66,1.2,1.41
2018-12-19 16:00:00,1.65,1.2,1.41
2018-12-19 17:00:00,1.63,1.21,1.41
2018-12-19 18:00:00,1.65,1.21,1.42
2018-12-19 19:00:00,1.64,1.2,1.42
2018-12-19 20:00:00,1.68,1.2,1.44
2018-12-19 21:00:00,1.67,1.2,1.48
2018-12-19 22:00:00,1.69,1.2,1.55
2018-12-19 23:00:00,1.68,1.2,1.56
2018-12-20 00:00:00,1.71,1.21,1.65
2018-12-20 01:00:00,1.72,1.21,1.67
2018-12-20 02:00:00,1.66,1.21,1.47
2018-12-20 03:00:00,1.62,1.2,1.41
2018-12-20 04:00:00,1.62,1.2,1.4
2018-12-20 05:00:00,1.62,1.21,1.5
2018-12-20 06:00:00,1.62,1.2,1.55
2018-12-20 07:00:00,1.63,1.21,1.5
2018-12-20 08:00:00,1.63,1.21,1.53
2018-12-20 09:00:00,1.67,1.21,1.49
2018-12-20 10:00:00,1.7,1.21,1.46
2018-12-20 11:00:00,1.69,1.22,1.46
2018-12-20 12:00:00,1.67,1.22,1.5
2018-12-20 13:00:00,1.67,1.21,1.5
2018-12-20 14:00:00,1.69,1.21,1.51
2018-12-20 15:00:00,1.66,1.21,1.55
2018-12-20 16:00:00,1.67,1.21,1.49
2018-12-20 17:00:00,1.68,1.2,1.47
2018-12-20 18:00:00,1.7,1.2,1.46
2018-12-20 19:00:00,1.67,1.21,1.48
2018-12-20 20:00:00,1.67,1.22,1.51
2018-12-20 21:00:00,1.74,1.23,1.76
2018-12-20 22:00:00,2.02,1.32,1.98
2018-12-20 23:00:00,1.84,1.33,1.61
2018-12-21 00:00:00,1.77,1.29,1.79
2018-12-21 01:00:00,1.82,1.24,1.64
2018-12-21 02:00:00,1.82,1.27,2.79
2018-12-21 03:00:00,1.86,1.24,2.66
2018-12-21 04:00:00,1.93,1.24,2.19
2018-12-21 05:00:00,1.75,1.21,1.63
2018-12-21 06:00:00,1.73,1.21,1.45
2018-12-21 07:00:00,1.67,1.25,1.44
2018-12-21 08:00:00,1.66,1.25,1.43
2018-12-21 09:00:00,1.71,1.26,1.46
2018-12-21 10:00:00,1.71,1.24,1.46
2018-12-21 11:00:00,1.74,1.24,1.47
2018-12-21 12:00:00,1.77,1.25,1.48
2018-12-21 13:00:00,1.71,1.24,1.45
2018-12-21 14:00:00,1.67,1.22,1.45
2018-12-21 15:00:00,1.67,1.21,1.44
2018-12-21 16:00:00,1.64,1.21,1.42
2018-12-21 17:00:00,1.63,1.2,1.41
2018-12-21 18:00:00,1.65,1.21,1.42
2018-12-21 19:00:00,1.64,1.2,1.41
2018-12-21 20:00:00,1.64,1.21,1.43
2018-12-21 21:00:00,1.63,1.22,1.41
2018-12-21 22:00:00,1.64,1.23,1.4
2018-12-21 23:00:00,1.64,1.21,1.42
2018-12-22 00:00:00,1.65,1.22,1.41
2018-12-22 01:00:00,1.71,1.22,1.42
2018-12-22 02:00:00,1.69,1.22,1.39
2018-12-22 03:00:00,1.69,1.22,1.43
2018-12-22 04:00:00,1.7,1.26,1.43
2018-12-22 05:00:00,1.72,1.24,1.44
2018-12-22 06:00:00,1.74,1.25,1.49
2018-12-22 07:00:00,1.73,1.27,1.5
2018-12-22 08:00:00,1.68,1.27,1.49
2018-12-22 09:00:00,1.72,1.27,1.47
2018-12-22 10:00:00,1.78,1.27,1.46
2018-12-22 11:00:00,1.89,1.3,1.46
2018-12-22 12:00:00,1.84,1.28,1.47
2018-12-22 13:00:00,1.84,1.33,1.44
2018-12-22 14:00:00,1.82,1.42,1.44
2018-12-22 15:00:00,1.83,1.41,1.43
2018-12-22 16:00:00,1.79,1.38,1.41
2018-12-22 17:00:00,1.75,1.31,1.41
2018-12-22 18:00:00,1.73,1.29,1.42
2018-12-22 19:00:00,1.76,1.29,1.42
2018-12-22 20:00:00,1.7,1.3,1.41
2018-12-22 21:00:00,1.7,1.29,1.4
2018-12-22 22:00:00,1.68,1.26,1.38
2018-12-22 23:00:00,1.66,1.25,1.37
2018-12-23 00:00:00,1.65,1.23,1.38
2018-12-23 01:00:00,1.64,1.22,1.37
2018-12-23 02:00:00,1.64,1.23,1.36
2018-12-23 03:00:00,1.63,1.22,1.35
2018-12-23 04:00:00,1.61,1.23,1.35
2018-12-23 05:00:00,1.62,1.23,1.34
2018-12-23 06:00:00,1.63,1.24,1.35
2018-12-23 07:00:00,1.62,1.22,1.34
2018-12-23 08:00:00,1.62,1.23,1.36
2018-12-23 09:00:00,1.63,1.24,1.42
2018-12-23 10:00:00,1.64,1.24,1.38
2018-12-23 11:00:00,1.66,1.25,1.39
2018-12-23 12:00:00,1.69,1.26,1.4
2018-12-23 13:00:00,1.71,1.29,1.39
2018-12-23 14:00:00,1.79,1.3,1.42
2018-12-23 15:00:00,1.8,1.3,1.44
2018-12-23 16:00:00,1.77,1.39,1.49
2018-12-23 17:00:00,1.75,1.4,1.45
2018-12-23 18:00:00,1.97,1.38,1.46
2018-12-23 19:00:00,3.2,1.66,1.54
2018-12-23 20:00:00,2.94,1.69,2.19
2018-12-23 21:00:00,2.78,1.65,2.47
2018-12-23 22:00:00,2.76,1.78,2.53
2018-12-23 23:00:00,2.89,1.83,2.46
2018-12-24 00:00:00,2.82,1.82,1.85
2018-12-24 01:00:00,2.98,1.79,1.73
2018-12-24 02:00:00,3.28,2.14,1.53
2018-12-24 03:00:00,2.48,2.18,1.5
2018-12-24 04:00:00,1.86,1.88,1.63
2018-12-24 05:00:00,1.93,1.71,1.79
2018-12-24 06:00:00,2.09,1.6,1.81
