,28079008,28079024,28079055
2019-12-01 01:00:00,1.71,1.34,1.61
2019-12-01 02:00:00,1.64,1.26,1.64
2019-12-01 03:00:00,1.6,1.26,1.64
2019-12-01 04:00:00,1.61,1.26,1.69
2019-12-01 05:00:00,1.61,1.27,1.65
2019-12-01 06:00:00,1.59,1.28,1.59
2019-12-01 07:00:00,1.57,1.26,1.54
2019-12-01 08:00:00,1.58,1.28,1.55
2019-12-01 09:00:00,1.59,1.3,1.6
2019-12-01 10:00:00,1.63,1.28,1.6
2019-12-01 11:00:00,1.73,1.3,1.65
2019-12-01 12:00:00,1.79,1.35,1.64
2019-12-01 13:00:00,1.69,1.33,1.62
2019-12-01 14:00:00,1.69,1.31,1.6
2019-12-01 15:00:00,1.63,1.32,1.57
2019-12-01 16:00:00,1.66,1.34,1.57
2019-12-01 17:00:00,1.69,1.32,1.56
2019-12-01 18:00:00,1.64,1.33,1.62
2019-12-01 19:00:00,1.63,1.3,1.6
2019-12-01 20:00:00,1.66,1.28,1.6
2019-12-01 21:00:00,1.64,1.29,1.58
2019-12-01 22:00:00,1.65,1.29,1.59
2019-12-01 23:00:00,1.63,1.27,1.57
2019-12-02 00:00:00,1.63,1.27,1.54
2019-12-02 01:00:00,1.61,1.27,1.54
2019-12-02 02:00:00,1.59,1.26,1.54
2019-12-02 03:00:00,1.58,1.25,1.54
2019-12-02 04:00:00,1.57,1.26,1.53
2019-12-02 05:00:00,1.57,1.26,1.54
2019-12-02 06:00:00,1.57,1.26,1.53
2019-12-02 07:00:00,1.58,1.27,1.55
2019-12-02 08:00:00,1.61,1.27,1.56
2019-12-02 09:00:00,1.64,1.27,1.56
2019-12-02 10:00:00,1.65,1.28,1.57
2019-12-02 11:00:00,1.64,1.28,1.56
2019-12-02 12:00:00,1.63,1.27,1.55
2019-12-02 13:00:00,1.63,1.26,1.55
2019-12-02 14:00:00,1.62,1.26,1.54
2019-12-02 15:00:00,1.62,1.26,1.54
2019-12-02 16:00:00,1.63,1.26,1.55
2019-12-02 17:00:00,1.64,1.26,1.54
2019-12-02 18:00:00,1.64,1.27,1.55
2019-12-02 19:00:00,1.63,1.27,1.56
2019-12-02 20:00:00,1.65,1.27,1.56
2019-12-02 21:00:00,1.64,1.27,1.56
2019-12-02 22:00:00,1.63,1.28,1.56
2019-12-02 23:00:00,1.62,1.28,1.59
2019-12-03 00:00:00,1.61,1.28,1.58
2019-12-03 01:00:00,1.6,1.28,1.57
2019-12-03 02:00:00,1.59,1.27,1.63
2019-12-03 03:00:00,1.59,1.27,1.57
2019-12-03 04:00:00,1.59,1.27,1.56
2019-12-03 05:00:00,1.59,1.27,1.55
2019-12-03 06:00:00,1.58,1.27,1.55
2019-12-03 07:00:00,1.59,1.27,1.56
2019-12-03 08:00:00,1.6,1.28,1.57
2019-12-03 09:00:00,1.63,1.29,1.57
2019-12-03 10:00:00,1.66,1.29,1.58
2019-12-03 11:00:00,1.66,1.29,1.57
2019-12-03 12:00:00,1.66,1.29,1.56
2019-12-03 13:00:00,1.67,1.29,1.56
2019-12-03 14:00:00,1.67,1.29,1.55
2019-12-03 15:00:00,1.67,1.29,1.55
2019-12-03 16:00:00,1.65,1.29,1.54
2019-12-03 17:00:00,1.66,1.29,1.55
2019-12-03 18:00:00,1.68,1.28,1.57
2019-12-03 19:00:00,1.7,1.3,1.56
2019-12-03 20:00:00,1.71,1.3,1.58
2019-12-03 21:00:00,1.7,1.29,1.67
2019-12-03 22:00:00,1.68,1.29,1.65
2019-12-03 23:00:00,1.66,1.3,1.63
