,28079008,28079024,28079055
2017-12-01 01:00:00,1.48,1.22,1.41
2017-12-01 02:00:00,1.46,1.17,1.41
2017-12-01 03:00:00,1.45,1.15,1.46
2017-12-01 04:00:00,1.45,1.15,1.45
2017-12-01 05:00:00,1.42,1.14,1.49
2017-12-01 06:00:00,1.42,1.14,1.53
2017-12-01 07:00:00,1.41,1.14,1.68
2017-12-01 08:00:00,1.42,1.14,1.72
2017-12-01 09:00:00,1.46,1.14,1.8
2017-12-01 10:00:00,1.47,1.14,1.8
2017-12-01 11:00:00,1.44,1.14,1.2
2017-12-01 12:00:00,1.43,1.14,1.18
2017-12-01 13:00:00,1.49,1.15,1.17
2017-12-01 14:00:00,1.43,1.14,1.18
2017-12-01 15:00:00,1.45,1.14,1.18
2017-12-01 16:00:00,1.44,1.14,1.18
2017-12-01 17:00:00,1.43,1.15,1.19
2017-12-01 18:00:00,1.43,1.15,1.19
2017-12-01 19:00:00,1.43,1.15,1.17
2017-12-01 20:00:00,1.43,1.15,1.17
2017-12-01 21:00:00,1.45,1.14,1.18
2017-12-01 22:00:00,1.46,1.16,1.22
2017-12-01 23:00:00,1.46,1.16,1.2
2017-12-02 00:00:00,1.44,1.16,1.21
2017-12-02 01:00:00,1.48,1.17,1.24
2017-12-02 02:00:00,1.48,1.18,1.18
2017-12-02 03:00:00,1.47,1.19,1.2
2017-12-02 04:00:00,1.51,1.19,1.23
2017-12-02 05:00:00,1.55,1.18,1.28
2017-12-02 06:00:00,1.51,1.2,1.33
2017-12-02 07:00:00,1.42,1.18,1.32
2017-12-02 08:00:00,1.42,1.14,1.37
2017-12-02 09:00:00,1.41,1.14,1.77
2017-12-02 10:00:00,1.42,1.14,1.68
2017-12-02 11:00:00,1.43,1.14,1.45
2017-12-02 12:00:00,1.43,1.14,1.2
2017-12-02 13:00:00,1.43,1.15,1.19
2017-12-02 14:00:00,1.44,1.15,1.2
2017-12-02 15:00:00,1.43,1.16,1.2
2017-12-02 16:00:00,1.45,1.16,1.2
