,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28123002,28133002,28148004,28161001,28171001,28180001
2016-10-01 01:00:00,170.0,196.0,31.0,34.0,16.0,30.0,11.0,14.0,130.0,166.0,22.0,67.0,16.0,331.0,75.0,56.0,11.0,107.0,12.0,176.0,82.0,24.0,12.0
2016-10-01 02:00:00,139.0,148.0,30.0,29.0,11.0,34.0,11.0,22.0,45.0,139.0,17.0,48.0,13.0,308.0,68.0,42.0,12.0,49.0,10.0,121.0,24.0,24.0,11.0
2016-10-01 03:00:00,111.0,186.0,41.0,26.0,12.0,37.0,12.0,24.0,74.0,125.0,21.0,43.0,12.0,256.0,65.0,56.0,11.0,69.0,8.0,71.0,22.0,22.0,12.0
2016-10-01 04:00:00,79.0,165.0,67.0,17.0,14.0,40.0,12.0,38.0,92.0,99.0,32.0,67.0,12.0,246.0,49.0,61.0,9.0,70.0,7.0,53.0,25.0,19.0,12.0
2016-10-01 05:00:00,66.0,126.0,111.0,17.0,13.0,31.0,11.0,60.0,109.0,121.0,62.0,66.0,11.0,184.0,89.0,63.0,8.0,81.0,8.0,67.0,54.0,25.0,32.0
2016-10-01 06:00:00,113.0,188.0,61.0,20.0,14.0,47.0,13.0,54.0,94.0,107.0,43.0,86.0,19.0,113.0,113.0,50.0,6.0,99.0,10.0,81.0,50.0,20.0,35.0
2016-10-01 07:00:00,172.0,110.0,53.0,23.0,18.0,78.0,12.0,92.0,164.0,191.0,63.0,99.0,19.0,289.0,102.0,129.0,7.0,134.0,29.0,84.0,89.0,21.0,53.0
2016-10-01 08:00:00,107.0,77.0,56.0,23.0,26.0,80.0,12.0,107.0,141.0,156.0,60.0,74.0,26.0,176.0,82.0,111.0,9.0,127.0,25.0,78.0,49.0,23.0,25.0
2016-10-01 09:00:00,108.0,50.0,49.0,15.0,27.0,65.0,11.0,58.0,102.0,88.0,71.0,56.0,20.0,96.0,61.0,51.0,8.0,116.0,18.0,51.0,50.0,29.0,17.0
